Join_Count,TARGET_FID,JOIN_FID,STATEFP,COUNTYFP,TRACTCE,GEOID,GEOIDFQ,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Leng,shape_id,route_id,agency_id,route_shor,route_long,route_desc,route_type,route_url,route_colo,route_text,route_ty_1,Shape_Length,Shape_Area
1,149,168,24,031,700710,24031700710,1400000US24031700710,7007.10,Census Tract 7007.10,G5020,S,3273329.000000000000000,1849.000000000000000,+39.1446487,-077.1561630,0.189392143667131,37208,8888,MCRO,58,58-Shady Grove-Lakeforest,Rte 58 operates Monday-Sunday,3,,804000,FFFFFF,Bus,0.086765856788409,0.000341258507087
1,149,174,24,031,700710,24031700710,1400000US24031700710,7007.10,Census Tract 7007.10,G5020,S,3273329.000000000000000,1849.000000000000000,+39.1446487,-077.1561630,0.137939839518853,37214,8891,MCRO,60,60-Shady Grove-Montgomery Village,Rte60operate AM-MS-SG-PM-SG-MV,3,,004000,FFFFFF,Bus,0.086765856788409,0.000341258507087
1,149,175,24,031,700710,24031700710,1400000US24031700710,7007.10,Census Tract 7007.10,G5020,S,3273329.000000000000000,1849.000000000000000,+39.1446487,-077.1561630,0.139996331197484,37215,8891,MCRO,60,60-Shady Grove-Montgomery Village,Rte60operate AM-MS-SG-PM-SG-MV,3,,004000,FFFFFF,Bus,0.086765856788409,0.000341258507087
1,149,180,24,031,700710,24031700710,1400000US24031700710,7007.10,Census Tract 7007.10,G5020,S,3273329.000000000000000,1849.000000000000000,+39.1446487,-077.1561630,0.165217322209443,37223,8894,MCRO,64,64-Shady Grove-Montgomery Village,Rte 64 operates Monday-Sunday,3,,008080,FFFFFF,Bus,0.086765856788409,0.000341258507087
1,149,181,24,031,700710,24031700710,1400000US24031700710,7007.10,Census Tract 7007.10,G5020,S,3273329.000000000000000,1849.000000000000000,+39.1446487,-077.1561630,0.178706291666539,37224,8894,MCRO,64,64-Shady Grove-Montgomery Village,Rte 64 operates Monday-Sunday,3,,008080,FFFFFF,Bus,0.086765856788409,0.000341258507087
1,149,182,24,031,700710,24031700710,1400000US24031700710,7007.10,Census Tract 7007.10,G5020,S,3273329.000000000000000,1849.000000000000000,+39.1446487,-077.1561630,0.105920170440890,37225,8895,MCRO,65,65-Shady Grove-Mont.Village-Express,Rte65operate AM-MS-SG-PM-SG-MV,3,,800080,FFFFFF,Bus,0.086765856788409,0.000341258507087
1,149,183,24,031,700710,24031700710,1400000US24031700710,7007.10,Census Tract 7007.10,G5020,S,3273329.000000000000000,1849.000000000000000,+39.1446487,-077.1561630,0.112000812392131,37226,8895,MCRO,65,65-Shady Grove-Mont.Village-Express,Rte65operate AM-MS-SG-PM-SG-MV,3,,800080,FFFFFF,Bus,0.086765856788409,0.000341258507087
1,149,233,24,031,700710,24031700710,1400000US24031700710,7007.10,Census Tract 7007.10,G5020,S,3273329.000000000000000,1849.000000000000000,+39.1446487,-077.1561630,0.366224470195419,37285,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,0.086765856788409,0.000341258507087
1,149,234,24,031,700710,24031700710,1400000US24031700710,7007.10,Census Tract 7007.10,G5020,S,3273329.000000000000000,1849.000000000000000,+39.1446487,-077.1561630,0.392025402503963,37286,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,0.086765856788409,0.000341258507087
1,149,235,24,031,700710,24031700710,1400000US24031700710,7007.10,Census Tract 7007.10,G5020,S,3273329.000000000000000,1849.000000000000000,+39.1446487,-077.1561630,0.274155073717061,37287,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,0.086765856788409,0.000341258507087
1,149,236,24,031,700710,24031700710,1400000US24031700710,7007.10,Census Tract 7007.10,G5020,S,3273329.000000000000000,1849.000000000000000,+39.1446487,-077.1561630,0.195829481909066,37288,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,0.086765856788409,0.000341258507087
1,149,237,24,031,700710,24031700710,1400000US24031700710,7007.10,Census Tract 7007.10,G5020,S,3273329.000000000000000,1849.000000000000000,+39.1446487,-077.1561630,0.384353765599714,37289,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,0.086765856788409,0.000341258507087
1,149,238,24,031,700710,24031700710,1400000US24031700710,7007.10,Census Tract 7007.10,G5020,S,3273329.000000000000000,1849.000000000000000,+39.1446487,-077.1561630,0.410553191601209,37290,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,0.086765856788409,0.000341258507087
1,149,239,24,031,700710,24031700710,1400000US24031700710,7007.10,Census Tract 7007.10,G5020,S,3273329.000000000000000,1849.000000000000000,+39.1446487,-077.1561630,0.294428049783644,37291,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,0.086765856788409,0.000341258507087
1,149,240,24,031,700710,24031700710,1400000US24031700710,7007.10,Census Tract 7007.10,G5020,S,3273329.000000000000000,1849.000000000000000,+39.1446487,-077.1561630,0.215761681389954,37292,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,0.086765856788409,0.000341258507087
1,150,8,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.165609460917926,37010,8821,MCRO,100,100-Shady Grove-Germantown Transit,Rte 100 operates Monday-Sunday,3,,008080,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,9,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.149940333202641,37011,8821,MCRO,100,100-Shady Grove-Germantown Transit,Rte 100 operates Monday-Sunday,3,,008080,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,110,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.099591386310993,37148,8873,MCRO,43,43-Shady Grove-Traville Transit Ctr,Rte43 operates Monday-Saturday,3,,800080,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,111,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.122504789869056,37149,8873,MCRO,43,43-Shady Grove-Traville Transit Ctr,Rte43 operates Monday-Saturday,3,,800080,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,112,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.104289729673269,37150,8873,MCRO,43,43-Shady Grove-Traville Transit Ctr,Rte43 operates Monday-Saturday,3,,800080,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,113,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.126454494513926,37151,8873,MCRO,43,43-Shady Grove-Traville Transit Ctr,Rte43 operates Monday-Saturday,3,,800080,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,139,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.366908862859312,37178,8883,MCRO,53,53-Shady Grove-Glenmont,Rte 53 operates Monday-Friday,3,,FFFF80,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,140,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.071026253247550,37179,8883,MCRO,53,53-Shady Grove-Glenmont,Rte 53 operates Monday-Friday,3,,FFFF80,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,141,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.375992283605854,37180,8883,MCRO,53,53-Shady Grove-Glenmont,Rte 53 operates Monday-Friday,3,,FFFF80,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,142,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.415016662125045,37181,8883,MCRO,53,53-Shady Grove-Glenmont,Rte 53 operates Monday-Friday,3,,FFFF80,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,143,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.380487762778951,37182,8883,MCRO,53,53-Shady Grove-Glenmont,Rte 53 operates Monday-Friday,3,,FFFF80,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,144,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.390356543392015,37184,8883,MCRO,53,53-Shady Grove-Glenmont,Rte 53 operates Monday-Friday,3,,FFFF80,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,145,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.393016909757701,37185,8883,MCRO,53,53-Shady Grove-Glenmont,Rte 53 operates Monday-Friday,3,,FFFF80,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,146,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.413136155082331,37186,8883,MCRO,53,53-Shady Grove-Glenmont,Rte 53 operates Monday-Friday,3,,FFFF80,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,147,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.383933489011158,37187,8883,MCRO,53,53-Shady Grove-Glenmont,Rte 53 operates Monday-Friday,3,,FFFF80,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,163,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.135276516611182,37203,8887,MCRO,57,57-Shady Grove-Lakeforest,Rte 57 operates Monday-Sunday,3,,FF8000,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,164,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.130718753596221,37204,8887,MCRO,57,57-Shady Grove-Lakeforest,Rte 57 operates Monday-Sunday,3,,FF8000,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,165,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.165837913055277,37205,8888,MCRO,58,58-Shady Grove-Lakeforest,Rte 58 operates Monday-Sunday,3,,804000,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,166,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.185390076217225,37206,8888,MCRO,58,58-Shady Grove-Lakeforest,Rte 58 operates Monday-Sunday,3,,804000,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,167,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.169722974809210,37207,8888,MCRO,58,58-Shady Grove-Lakeforest,Rte 58 operates Monday-Sunday,3,,804000,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,168,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.189392143667131,37208,8888,MCRO,58,58-Shady Grove-Lakeforest,Rte 58 operates Monday-Sunday,3,,804000,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,174,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.137939839518853,37214,8891,MCRO,60,60-Shady Grove-Montgomery Village,Rte60operate AM-MS-SG-PM-SG-MV,3,,004000,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,175,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.139996331197484,37215,8891,MCRO,60,60-Shady Grove-Montgomery Village,Rte60operate AM-MS-SG-PM-SG-MV,3,,004000,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,176,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.212370949533754,37216,8892,MCRO,61,61-Shady Grove-Germantown Transit,Rte 61 operates Monday-Sunday,3,,000080,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,177,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.199346727839161,37217,8892,MCRO,61,61-Shady Grove-Germantown Transit,Rte 61 operates Monday-Sunday,3,,000080,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,180,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.165217322209443,37223,8894,MCRO,64,64-Shady Grove-Montgomery Village,Rte 64 operates Monday-Sunday,3,,008080,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,181,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.178706291666539,37224,8894,MCRO,64,64-Shady Grove-Montgomery Village,Rte 64 operates Monday-Sunday,3,,008080,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,182,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.105920170440890,37225,8895,MCRO,65,65-Shady Grove-Mont.Village-Express,Rte65operate AM-MS-SG-PM-SG-MV,3,,800080,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,183,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.112000812392131,37226,8895,MCRO,65,65-Shady Grove-Mont.Village-Express,Rte65operate AM-MS-SG-PM-SG-MV,3,,800080,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,196,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.221675912630090,37239,8900,MCRO,71,71-Shady Grove-Kingsview P & R,Rte71operate AM KV-SE-PM-SE-KV,3,,408080,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,197,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.216078695213927,37240,8900,MCRO,71,71-Shady Grove-Kingsview P & R,Rte71operate AM KV-SE-PM-SE-KV,3,,408080,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,198,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.260190802506092,37241,8901,MCRO,73,73-Shady Grove-Gateway Center,Rte 73 operates AM-CB-SE-PM-SE,3,,C83775,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,199,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.238966653631678,37242,8901,MCRO,73,73-Shady Grove-Gateway Center,Rte 73 operates AM-CB-SE-PM-SE,3,,C83775,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,200,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.265868228451229,37243,8901,MCRO,73,73-Shady Grove-Gateway Center,Rte 73 operates AM-CB-SE-PM-SE,3,,C83775,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,201,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.244441132504842,37244,8901,MCRO,73,73-Shady Grove-Gateway Center,Rte 73 operates AM-CB-SE-PM-SE,3,,C83775,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,202,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.258671029139519,37245,8902,MCRO,74,74-Shady Grove-Germantown Transit,Rte 74 operates Monday-Friday,3,,8000FF,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,203,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.246081238090864,37246,8902,MCRO,74,74-Shady Grove-Germantown Transit,Rte 74 operates Monday-Friday,3,,8000FF,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,212,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.334403591467356,37255,8904,MCRO,76,76-Shady Grove-Poolesville,Rte 76 operates Monday-Friday,3,,804040,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,213,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.145071706657723,37258,8904,MCRO,76,76-Shady Grove-Poolesville,Rte 76 operates Monday-Friday,3,,804040,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,214,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.320098471103789,37259,8904,MCRO,76,76-Shady Grove-Poolesville,Rte 76 operates Monday-Friday,3,,804040,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,215,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.319314379272468,37261,8904,MCRO,76,76-Shady Grove-Poolesville,Rte 76 operates Monday-Friday,3,,804040,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,216,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.130072553661808,37262,8904,MCRO,76,76-Shady Grove-Poolesville,Rte 76 operates Monday-Friday,3,,804040,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,217,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.241834505778100,37263,8905,MCRO,78,78-Shady Grove-Kingsview P & R,Rte78operate AM-KV-SE-PM-SE-KV,3,,FF8080,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,218,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.233281037444428,37264,8905,MCRO,78,78-Shady Grove-Kingsview P & R,Rte78operate AM-KV-SE-PM-SE-KV,3,,FF8080,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,219,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.234087387952374,37265,8905,MCRO,78,78-Shady Grove-Kingsview P & R,Rte78operate AM-KV-SE-PM-SE-KV,3,,FF8080,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,220,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.221598652217169,37266,8905,MCRO,78,78-Shady Grove-Kingsview P & R,Rte78operate AM-KV-SE-PM-SE-KV,3,,FF8080,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,221,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.291519350330314,37267,8906,MCRO,79,79-Shady Grove-Clarksburg,Rte79operate AM-CB-SE-PM-SE-CB,3,,808000,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,222,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.293286643661135,37268,8906,MCRO,79,79-Shady Grove-Clarksburg,Rte79operate AM-CB-SE-PM-SE-CB,3,,808000,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,233,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.366224470195419,37285,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,234,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.392025402503963,37286,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,235,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.274155073717061,37287,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,236,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.195829481909066,37288,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,237,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.384353765599714,37289,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,238,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.410553191601209,37290,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,239,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.294428049783644,37291,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,240,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.215761681389954,37292,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,,A6CAF0,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,262,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.102497648466023,37325,8920,MCRO,LIME,Lime-Shady Grove-Traville Transit,Rte 122 Operates Monday- Sunday,3,,80FF80,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,263,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.112519394585646,37326,8920,MCRO,LIME,Lime-Shady Grove-Traville Transit,Rte 122 Operates Monday- Sunday,3,,80FF80,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,264,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.084097283615715,37327,8921,MCRO,PINK,Pink-Shady Grove-Traville Transit,Rte 121 operates Monday-Sunday,3,,FF00FF,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,150,265,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485.000000000000000,41382.000000000000000,+39.1342913,-077.1658884,0.091105446988293,37328,8921,MCRO,PINK,Pink-Shady Grove-Traville Transit,Rte 121 operates Monday-Sunday,3,,FF00FF,FFFFFF,Bus,0.094982421619274,0.000478578444186
1,152,10,24,031,700713,24031700713,1400000US24031700713,7007.13,Census Tract 7007.13,G5020,S,1393024.000000000000000,133390.000000000000000,+39.1570998,-077.2011707,0.125558305554670,37012,8822,MCRO,101,101-Lakeforest-Medical Ctr,Rte 101 operates Monday-Friday,3,,00FFFF,FFFFFF,Bus,0.067455408761397,0.000159068222753
1,152,11,24,031,700713,24031700713,1400000US24031700713,7007.13,Census Tract 7007.13,G5020,S,1393024.000000000000000,133390.000000000000000,+39.1570998,-077.2011707,0.231419022385831,37013,8822,MCRO,101,101-Lakeforest-Medical Ctr,Rte 101 operates Monday-Friday,3,,00FFFF,FFFFFF,Bus,0.067455408761397,0.000159068222753
1,152,14,24,031,700713,24031700713,1400000US24031700713,7007.13,Census Tract 7007.13,G5020,S,1393024.000000000000000,133390.000000000000000,+39.1570998,-077.2011707,0.233582329989298,37016,8822,MCRO,101,101-Lakeforest-Medical Ctr,Rte 101 operates Monday-Friday,3,,00FFFF,FFFFFF,Bus,0.067455408761397,0.000159068222753
1,152,149,24,031,700713,24031700713,1400000US24031700713,7007.13,Census Tract 7007.13,G5020,S,1393024.000000000000000,133390.000000000000000,+39.1570998,-077.2011707,0.166571822812116,37189,8884,MCRO,54,54-Rockville-Lakeforest,Rte 54 operates Monday-Sunday,3,,FFFF00,FFFFFF,Bus,0.067455408761397,0.000159068222753
1,152,150,24,031,700713,24031700713,1400000US24031700713,7007.13,Census Tract 7007.13,G5020,S,1393024.000000000000000,133390.000000000000000,+39.1570998,-077.2011707,0.208621624529787,37190,8884,MCRO,54,54-Rockville-Lakeforest,Rte 54 operates Monday-Sunday,3,,FFFF00,FFFFFF,Bus,0.067455408761397,0.000159068222753
