Join_Count,TARGET_FID,JOIN_FID,DESCRIPTIO,RT_D,ROUTE,DIRECTION,TYPE,ORIGIN,DESTINATIO,EGIS_ID,STATE,STR_DATE,END_DATE,SNOW_ROUTE,GEOMETRYSO,SE_ANNO_CA,OBJECTID,GLOBALID,SHAPE_ID,SHAPELEN,route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color,route_type_text,STATEFP,COUNTYFP,TRACTCE,GEOID,GEOIDFQ,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Length
1,133,168,,,,,,,,,,,,,,,,,37070,,8848,MCRO,22,22-Silver Spring-Hillandale,Rte 22 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,703210,24031703210,1400000US24031703210,7032.10,Census Tract 7032.10,G5020,S,1539553.000000000000000,17284.000000000000000,+39.0325523,-077.0141838,17650.096086628243938
1,133,501,,,,,,,,,,,,,,,,,37070,,8848,MCRO,22,22-Silver Spring-Hillandale,Rte 22 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,702501,24031702501,1400000US24031702501,7025.01,Census Tract 7025.01,G5020,S,333228.000000000000000,0.000000000000000,+38.9908535,-077.0286300,17650.096086628243938
1,133,516,,,,,,,,,,,,,,,,,37070,,8848,MCRO,22,22-Silver Spring-Hillandale,Rte 22 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,702503,24031702503,1400000US24031702503,7025.03,Census Tract 7025.03,G5020,S,408458.000000000000000,0.000000000000000,+38.9971020,-077.0281693,17650.096086628243938
1,133,837,,,,,,,,,,,,,,,,,37070,,8848,MCRO,22,22-Silver Spring-Hillandale,Rte 22 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,701509,24031701509,1400000US24031701509,7015.09,Census Tract 7015.09,G5020,S,4085037.000000000000000,0.000000000000000,+39.0331015,-076.9767518,17650.096086628243938
1,133,1457,,,,,,,,,,,,,,,,,37070,,8848,MCRO,22,22-Silver Spring-Hillandale,Rte 22 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,701505,24031701505,1400000US24031701505,7015.05,Census Tract 7015.05,G5020,S,3340981.000000000000000,1699.000000000000000,+39.0300467,-076.9933235,17650.096086628243938
1,134,108,,,,,,,,,,,,,,,,,37071,,8848,MCRO,22,22-Silver Spring-Hillandale,Rte 22 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,701506,24031701506,1400000US24031701506,7015.06,Census Tract 7015.06,G5020,S,6061219.000000000000000,5209.000000000000000,+39.0548604,-077.0050149,18307.353180974077986
1,134,141,,,,,,,,,,,,,,,,,37071,,8848,MCRO,22,22-Silver Spring-Hillandale,Rte 22 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,702302,24031702302,1400000US24031702302,7023.02,Census Tract 7023.02,G5020,S,1546299.000000000000000,3511.000000000000000,+39.0094941,-077.0189819,18307.353180974077986
1,134,160,,,,,,,,,,,,,,,,,37071,,8848,MCRO,22,22-Silver Spring-Hillandale,Rte 22 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,702900,24031702900,1400000US24031702900,7029,Census Tract 7029,G5020,S,2565054.000000000000000,0.000000000000000,+39.0056401,-077.0277748,18307.353180974077986
1,134,161,,,,,,,,,,,,,,,,,37071,,8848,MCRO,22,22-Silver Spring-Hillandale,Rte 22 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,703000,24031703000,1400000US24031703000,7030,Census Tract 7030,G5020,S,1087773.000000000000000,0.000000000000000,+39.0183846,-077.0213915,18307.353180974077986
1,134,164,,,,,,,,,,,,,,,,,37071,,8848,MCRO,22,22-Silver Spring-Hillandale,Rte 22 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,703100,24031703100,1400000US24031703100,7031,Census Tract 7031,G5020,S,1811567.000000000000000,0.000000000000000,+39.0264084,-077.0220358,18307.353180974077986
1,134,168,,,,,,,,,,,,,,,,,37071,,8848,MCRO,22,22-Silver Spring-Hillandale,Rte 22 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,703210,24031703210,1400000US24031703210,7032.10,Census Tract 7032.10,G5020,S,1539553.000000000000000,17284.000000000000000,+39.0325523,-077.0141838,18307.353180974077986
1,134,501,,,,,,,,,,,,,,,,,37071,,8848,MCRO,22,22-Silver Spring-Hillandale,Rte 22 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,702501,24031702501,1400000US24031702501,7025.01,Census Tract 7025.01,G5020,S,333228.000000000000000,0.000000000000000,+38.9908535,-077.0286300,18307.353180974077986
1,134,516,,,,,,,,,,,,,,,,,37071,,8848,MCRO,22,22-Silver Spring-Hillandale,Rte 22 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,702503,24031702503,1400000US24031702503,7025.03,Census Tract 7025.03,G5020,S,408458.000000000000000,0.000000000000000,+38.9971020,-077.0281693,18307.353180974077986
1,134,837,,,,,,,,,,,,,,,,,37071,,8848,MCRO,22,22-Silver Spring-Hillandale,Rte 22 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,701509,24031701509,1400000US24031701509,7015.09,Census Tract 7015.09,G5020,S,4085037.000000000000000,0.000000000000000,+39.0331015,-076.9767518,18307.353180974077986
1,134,1456,,,,,,,,,,,,,,,,,37071,,8848,MCRO,22,22-Silver Spring-Hillandale,Rte 22 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,701503,24031701503,1400000US24031701503,7015.03,Census Tract 7015.03,G5020,S,4487400.000000000000000,15457.000000000000000,+39.0601655,-076.9902806,18307.353180974077986
1,134,1457,,,,,,,,,,,,,,,,,37071,,8848,MCRO,22,22-Silver Spring-Hillandale,Rte 22 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,701505,24031701505,1400000US24031701505,7015.05,Census Tract 7015.05,G5020,S,3340981.000000000000000,1699.000000000000000,+39.0300467,-076.9933235,18307.353180974077986
1,135,73,,,,,,,,,,,,,,,,,37072,,8849,MCRO,23,23-Friendship Hghts-Sibley Hospital,Rte 23 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,705601,24031705601,1400000US24031705601,7056.01,Census Tract 7056.01,G5020,S,1179882.000000000000000,5940.000000000000000,+38.9566642,-077.1006777,13856.238046071563076
1,135,74,,,,,,,,,,,,,,,,,37072,,8849,MCRO,23,23-Friendship Hghts-Sibley Hospital,Rte 23 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,705501,24031705501,1400000US24031705501,7055.01,Census Tract 7055.01,G5020,S,496065.000000000000000,0.000000000000000,+38.9607393,-077.0902928,13856.238046071563076
1,135,75,,,,,,,,,,,,,,,,,37072,,8849,MCRO,23,23-Friendship Hghts-Sibley Hospital,Rte 23 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,705701,24031705701,1400000US24031705701,7057.01,Census Tract 7057.01,G5020,S,1918394.000000000000000,0.000000000000000,+38.9658091,-077.1157240,13856.238046071563076
1,135,76,,,,,,,,,,,,,,,,,37072,,8849,MCRO,23,23-Friendship Hghts-Sibley Hospital,Rte 23 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,705702,24031705702,1400000US24031705702,7057.02,Census Tract 7057.02,G5020,S,2477694.000000000000000,125630.000000000000000,+38.9542113,-077.1108685,13856.238046071563076
1,135,82,,,,,,,,,,,,,,,,,37072,,8849,MCRO,23,23-Friendship Hghts-Sibley Hospital,Rte 23 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,705800,24031705800,1400000US24031705800,7058,Census Tract 7058,G5020,S,6821269.000000000000000,2804293.000000000000000,+38.9660822,-077.1596982,13856.238046071563076
1,135,886,,,,,,,,,,,,,,,,,37072,,8849,MCRO,23,23-Friendship Hghts-Sibley Hospital,Rte 23 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,705502,24031705502,1400000US24031705502,7055.02,Census Tract 7055.02,G5020,S,2648848.000000000000000,0.000000000000000,+38.9703808,-077.1018740,13856.238046071563076
1,135,887,,,,,,,,,,,,,,,,,37072,,8849,MCRO,23,23-Friendship Hghts-Sibley Hospital,Rte 23 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,705602,24031705602,1400000US24031705602,7056.02,Census Tract 7056.02,G5020,S,227053.000000000000000,0.000000000000000,+38.9644227,-077.0907661,13856.238046071563076
1,136,73,,,,,,,,,,,,,,,,,37073,,8849,MCRO,23,23-Friendship Hghts-Sibley Hospital,Rte 23 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,705601,24031705601,1400000US24031705601,7056.01,Census Tract 7056.01,G5020,S,1179882.000000000000000,5940.000000000000000,+38.9566642,-077.1006777,11329.565679451030519
1,136,74,,,,,,,,,,,,,,,,,37073,,8849,MCRO,23,23-Friendship Hghts-Sibley Hospital,Rte 23 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,705501,24031705501,1400000US24031705501,7055.01,Census Tract 7055.01,G5020,S,496065.000000000000000,0.000000000000000,+38.9607393,-077.0902928,11329.565679451030519
1,136,75,,,,,,,,,,,,,,,,,37073,,8849,MCRO,23,23-Friendship Hghts-Sibley Hospital,Rte 23 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,705701,24031705701,1400000US24031705701,7057.01,Census Tract 7057.01,G5020,S,1918394.000000000000000,0.000000000000000,+38.9658091,-077.1157240,11329.565679451030519
1,136,76,,,,,,,,,,,,,,,,,37073,,8849,MCRO,23,23-Friendship Hghts-Sibley Hospital,Rte 23 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,705702,24031705702,1400000US24031705702,7057.02,Census Tract 7057.02,G5020,S,2477694.000000000000000,125630.000000000000000,+38.9542113,-077.1108685,11329.565679451030519
1,136,82,,,,,,,,,,,,,,,,,37073,,8849,MCRO,23,23-Friendship Hghts-Sibley Hospital,Rte 23 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,705800,24031705800,1400000US24031705800,7058,Census Tract 7058,G5020,S,6821269.000000000000000,2804293.000000000000000,+38.9660822,-077.1596982,11329.565679451030519
1,136,886,,,,,,,,,,,,,,,,,37073,,8849,MCRO,23,23-Friendship Hghts-Sibley Hospital,Rte 23 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,705502,24031705502,1400000US24031705502,7055.02,Census Tract 7055.02,G5020,S,2648848.000000000000000,0.000000000000000,+38.9703808,-077.1018740,11329.565679451030519
1,136,887,,,,,,,,,,,,,,,,,37073,,8849,MCRO,23,23-Friendship Hghts-Sibley Hospital,Rte 23 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,705602,24031705602,1400000US24031705602,7056.02,Census Tract 7056.02,G5020,S,227053.000000000000000,0.000000000000000,+38.9644227,-077.0907661,11329.565679451030519
1,137,112,,,,,,,,,,,,,,,,,37074,,8850,MCRO,24,24-Hillandale-Takoma,Rte 24 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,702101,24031702101,1400000US24031702101,7021.01,Census Tract 7021.01,G5020,S,1638202.000000000000000,22613.000000000000000,+39.0084284,-076.9944183,10986.525315559818409
1,137,138,,,,,,,,,,,,,,,,,37074,,8850,MCRO,24,24-Hillandale-Takoma,Rte 24 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,702000,24031702000,1400000US24031702000,7020,Census Tract 7020,G5020,S,980655.000000000000000,0.000000000000000,+38.9951964,-076.9932806,10986.525315559818409
1,137,139,,,,,,,,,,,,,,,,,37074,,8850,MCRO,24,24-Hillandale-Takoma,Rte 24 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,702200,24031702200,1400000US24031702200,7022,Census Tract 7022,G5020,S,1653437.000000000000000,0.000000000000000,+39.0093138,-077.0065074,10986.525315559818409
1,137,140,,,,,,,,,,,,,,,,,37074,,8850,MCRO,24,24-Hillandale-Takoma,Rte 24 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,702301,24031702301,1400000US24031702301,7023.01,Census Tract 7023.01,G5020,S,578454.000000000000000,0.000000000000000,+39.0002187,-077.0041516,10986.525315559818409
1,137,142,,,,,,,,,,,,,,,,,37074,,8850,MCRO,24,24-Hillandale-Takoma,Rte 24 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,702401,24031702401,1400000US24031702401,7024.01,Census Tract 7024.01,G5020,S,1011100.000000000000000,0.000000000000000,+38.9891295,-077.0086375,10986.525315559818409
1,137,837,,,,,,,,,,,,,,,,,37074,,8850,MCRO,24,24-Hillandale-Takoma,Rte 24 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,701509,24031701509,1400000US24031701509,7015.09,Census Tract 7015.09,G5020,S,4085037.000000000000000,0.000000000000000,+39.0331015,-076.9767518,10986.525315559818409
1,137,940,,,,,,,,,,,,,,,,,37074,,8850,MCRO,24,24-Hillandale-Takoma,Rte 24 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,701601,24031701601,1400000US24031701601,7016.01,Census Tract 7016.01,G5020,S,301675.000000000000000,0.000000000000000,+39.0147267,-076.9763685,10986.525315559818409
1,137,1050,,,,,,,,,,,,,,,,,37074,,8850,MCRO,24,24-Hillandale-Takoma,Rte 24 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,701602,24031701602,1400000US24031701602,7016.02,Census Tract 7016.02,G5020,S,1681986.000000000000000,131.000000000000000,+39.0107123,-076.9847238,10986.525315559818409
1,137,1457,,,,,,,,,,,,,,,,,37074,,8850,MCRO,24,24-Hillandale-Takoma,Rte 24 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,701505,24031701505,1400000US24031701505,7015.05,Census Tract 7015.05,G5020,S,3340981.000000000000000,1699.000000000000000,+39.0300467,-076.9933235,10986.525315559818409
1,137,1466,,,,,,,,,,,,,,,,,37074,,8850,MCRO,24,24-Hillandale-Takoma,Rte 24 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,701900,24031701900,1400000US24031701900,7019,Census Tract 7019,G5020,S,480012.000000000000000,0.000000000000000,+38.9927913,-076.9999195,10986.525315559818409
1,137,1467,,,,,,,,,,,,,,,,,37074,,8850,MCRO,24,24-Hillandale-Takoma,Rte 24 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,701701,24031701701,1400000US24031701701,7017.01,Census Tract 7017.01,G5020,S,913040.000000000000000,1381.000000000000000,+38.9767741,-077.0074384,10986.525315559818409
1,137,1468,,,,,,,,,,,,,,,,,37074,,8850,MCRO,24,24-Hillandale-Takoma,Rte 24 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,701702,24031701702,1400000US24031701702,7017.02,Census Tract 7017.02,G5020,S,539704.000000000000000,0.000000000000000,+38.9896313,-077.0027324,10986.525315559818409
1,137,1471,,,,,,,,,,,,,,,,,37074,,8850,MCRO,24,24-Hillandale-Takoma,Rte 24 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,701800,24031701800,1400000US24031701800,7018,Census Tract 7018,G5020,S,1501868.000000000000000,4700.000000000000000,+38.9824111,-077.0121085,10986.525315559818409
1,138,112,,,,,,,,,,,,,,,,,37075,,8850,MCRO,24,24-Hillandale-Takoma,Rte 24 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,702101,24031702101,1400000US24031702101,7021.01,Census Tract 7021.01,G5020,S,1638202.000000000000000,22613.000000000000000,+39.0084284,-076.9944183,11023.750790162101111
1,138,138,,,,,,,,,,,,,,,,,37075,,8850,MCRO,24,24-Hillandale-Takoma,Rte 24 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,702000,24031702000,1400000US24031702000,7020,Census Tract 7020,G5020,S,980655.000000000000000,0.000000000000000,+38.9951964,-076.9932806,11023.750790162101111
1,138,139,,,,,,,,,,,,,,,,,37075,,8850,MCRO,24,24-Hillandale-Takoma,Rte 24 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,702200,24031702200,1400000US24031702200,7022,Census Tract 7022,G5020,S,1653437.000000000000000,0.000000000000000,+39.0093138,-077.0065074,11023.750790162101111
1,138,140,,,,,,,,,,,,,,,,,37075,,8850,MCRO,24,24-Hillandale-Takoma,Rte 24 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,702301,24031702301,1400000US24031702301,7023.01,Census Tract 7023.01,G5020,S,578454.000000000000000,0.000000000000000,+39.0002187,-077.0041516,11023.750790162101111
1,138,142,,,,,,,,,,,,,,,,,37075,,8850,MCRO,24,24-Hillandale-Takoma,Rte 24 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,702401,24031702401,1400000US24031702401,7024.01,Census Tract 7024.01,G5020,S,1011100.000000000000000,0.000000000000000,+38.9891295,-077.0086375,11023.750790162101111
1,138,837,,,,,,,,,,,,,,,,,37075,,8850,MCRO,24,24-Hillandale-Takoma,Rte 24 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,701509,24031701509,1400000US24031701509,7015.09,Census Tract 7015.09,G5020,S,4085037.000000000000000,0.000000000000000,+39.0331015,-076.9767518,11023.750790162101111
1,138,940,,,,,,,,,,,,,,,,,37075,,8850,MCRO,24,24-Hillandale-Takoma,Rte 24 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,701601,24031701601,1400000US24031701601,7016.01,Census Tract 7016.01,G5020,S,301675.000000000000000,0.000000000000000,+39.0147267,-076.9763685,11023.750790162101111
1,138,1050,,,,,,,,,,,,,,,,,37075,,8850,MCRO,24,24-Hillandale-Takoma,Rte 24 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,701602,24031701602,1400000US24031701602,7016.02,Census Tract 7016.02,G5020,S,1681986.000000000000000,131.000000000000000,+39.0107123,-076.9847238,11023.750790162101111
1,138,1457,,,,,,,,,,,,,,,,,37075,,8850,MCRO,24,24-Hillandale-Takoma,Rte 24 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,701505,24031701505,1400000US24031701505,7015.05,Census Tract 7015.05,G5020,S,3340981.000000000000000,1699.000000000000000,+39.0300467,-076.9933235,11023.750790162101111
1,138,1466,,,,,,,,,,,,,,,,,37075,,8850,MCRO,24,24-Hillandale-Takoma,Rte 24 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,701900,24031701900,1400000US24031701900,7019,Census Tract 7019,G5020,S,480012.000000000000000,0.000000000000000,+38.9927913,-076.9999195,11023.750790162101111
1,138,1467,,,,,,,,,,,,,,,,,37075,,8850,MCRO,24,24-Hillandale-Takoma,Rte 24 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,701701,24031701701,1400000US24031701701,7017.01,Census Tract 7017.01,G5020,S,913040.000000000000000,1381.000000000000000,+38.9767741,-077.0074384,11023.750790162101111
1,138,1468,,,,,,,,,,,,,,,,,37075,,8850,MCRO,24,24-Hillandale-Takoma,Rte 24 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,701702,24031701702,1400000US24031701702,7017.02,Census Tract 7017.02,G5020,S,539704.000000000000000,0.000000000000000,+38.9896313,-077.0027324,11023.750790162101111
1,138,1471,,,,,,,,,,,,,,,,,37075,,8850,MCRO,24,24-Hillandale-Takoma,Rte 24 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,701800,24031701800,1400000US24031701800,7018,Census Tract 7018,G5020,S,1501868.000000000000000,4700.000000000000000,+38.9824111,-077.0121085,11023.750790162101111
1,139,138,,,,,,,,,,,,,,,,,37076,,8851,MCRO,25,25-Takoma Station-Takoma Langley,Rte 25 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,702000,24031702000,1400000US24031702000,7020,Census Tract 7020,G5020,S,980655.000000000000000,0.000000000000000,+38.9951964,-076.9932806,6954.892941778897693
1,139,1466,,,,,,,,,,,,,,,,,37076,,8851,MCRO,25,25-Takoma Station-Takoma Langley,Rte 25 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,701900,24031701900,1400000US24031701900,7019,Census Tract 7019,G5020,S,480012.000000000000000,0.000000000000000,+38.9927913,-076.9999195,6954.892941778897693
1,139,1467,,,,,,,,,,,,,,,,,37076,,8851,MCRO,25,25-Takoma Station-Takoma Langley,Rte 25 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,701701,24031701701,1400000US24031701701,7017.01,Census Tract 7017.01,G5020,S,913040.000000000000000,1381.000000000000000,+38.9767741,-077.0074384,6954.892941778897693
1,139,1468,,,,,,,,,,,,,,,,,37076,,8851,MCRO,25,25-Takoma Station-Takoma Langley,Rte 25 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,701702,24031701702,1400000US24031701702,7017.02,Census Tract 7017.02,G5020,S,539704.000000000000000,0.000000000000000,+38.9896313,-077.0027324,6954.892941778897693
1,139,1469,,,,,,,,,,,,,,,,,37076,,8851,MCRO,25,25-Takoma Station-Takoma Langley,Rte 25 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,701703,24031701703,1400000US24031701703,7017.03,Census Tract 7017.03,G5020,S,1102887.000000000000000,0.000000000000000,+38.9844888,-076.9911737,6954.892941778897693
1,139,1471,,,,,,,,,,,,,,,,,37076,,8851,MCRO,25,25-Takoma Station-Takoma Langley,Rte 25 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,701800,24031701800,1400000US24031701800,7018,Census Tract 7018,G5020,S,1501868.000000000000000,4700.000000000000000,+38.9824111,-077.0121085,6954.892941778897693
1,140,138,,,,,,,,,,,,,,,,,37077,,8851,MCRO,25,25-Takoma Station-Takoma Langley,Rte 25 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,702000,24031702000,1400000US24031702000,7020,Census Tract 7020,G5020,S,980655.000000000000000,0.000000000000000,+38.9951964,-076.9932806,6913.206989699516271
1,140,1466,,,,,,,,,,,,,,,,,37077,,8851,MCRO,25,25-Takoma Station-Takoma Langley,Rte 25 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,701900,24031701900,1400000US24031701900,7019,Census Tract 7019,G5020,S,480012.000000000000000,0.000000000000000,+38.9927913,-076.9999195,6913.206989699516271
1,140,1467,,,,,,,,,,,,,,,,,37077,,8851,MCRO,25,25-Takoma Station-Takoma Langley,Rte 25 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,701701,24031701701,1400000US24031701701,7017.01,Census Tract 7017.01,G5020,S,913040.000000000000000,1381.000000000000000,+38.9767741,-077.0074384,6913.206989699516271
1,140,1468,,,,,,,,,,,,,,,,,37077,,8851,MCRO,25,25-Takoma Station-Takoma Langley,Rte 25 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,701702,24031701702,1400000US24031701702,7017.02,Census Tract 7017.02,G5020,S,539704.000000000000000,0.000000000000000,+38.9896313,-077.0027324,6913.206989699516271
1,140,1469,,,,,,,,,,,,,,,,,37077,,8851,MCRO,25,25-Takoma Station-Takoma Langley,Rte 25 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,701703,24031701703,1400000US24031701703,7017.03,Census Tract 7017.03,G5020,S,1102887.000000000000000,0.000000000000000,+38.9844888,-076.9911737,6913.206989699516271
1,140,1471,,,,,,,,,,,,,,,,,37077,,8851,MCRO,25,25-Takoma Station-Takoma Langley,Rte 25 operates Monday-Friday,3,,0000FF,FFFFFF,Bus,24,031,701800,24031701800,1400000US24031701800,7018,Census Tract 7018,G5020,S,1501868.000000000000000,4700.000000000000000,+38.9824111,-077.0121085,6913.206989699516271
1,141,107,,,,,,,,,,,,,,,,,37078,,8852,MCRO,26,26-Montgomery Mall-Glenmont,Rte 26 operates Monday-Sunday,3,,0000FF,FFFFFF,Bus,24,031,703201,24031703201,1400000US24031703201,7032.01,Census Tract 7032.01,G5020,S,4257516.000000000000000,21259.000000000000000,+39.0808260,-077.0925280,32529.975733167320868
1,141,111,,,,,,,,,,,,,,,,,37078,,8852,MCRO,26,26-Montgomery Mall-Glenmont,Rte 26 operates Monday-Sunday,3,,0000FF,FFFFFF,Bus,24,031,701102,24031701102,1400000US24031701102,7011.02,Census Tract 7011.02,G5020,S,2068442.000000000000000,0.000000000000000,+39.0723414,-077.1243447,32529.975733167320868
1,141,120,,,,,,,,,,,,,,,,,37078,,8852,MCRO,26,26-Montgomery Mall-Glenmont,Rte 26 operates Monday-Sunday,3,,0000FF,FFFFFF,Bus,24,031,703214,24031703214,1400000US24031703214,7032.14,Census Tract 7032.14,G5020,S,1800885.000000000000000,117.000000000000000,+39.0850135,-077.0677793,32529.975733167320868
1,141,156,,,,,,,,,,,,,,,,,37078,,8852,MCRO,26,26-Montgomery Mall-Glenmont,Rte 26 operates Monday-Sunday,3,,0000FF,FFFFFF,Bus,24,031,703213,24031703213,1400000US24031703213,7032.13,Census Tract 7032.13,G5020,S,588533.000000000000000,889.000000000000000,+39.0891297,-077.0755351,32529.975733167320868
1,141,165,,,,,,,,,,,,,,,,,37078,,8852,MCRO,26,26-Montgomery Mall-Glenmont,Rte 26 operates Monday-Sunday,3,,0000FF,FFFFFF,Bus,24,031,703206,24031703206,1400000US24031703206,7032.06,Census Tract 7032.06,G5020,S,2663393.000000000000000,4563.000000000000000,+39.0724469,-077.0546839,32529.975733167320868
1,141,192,,,,,,,,,,,,,,,,,37078,,8852,MCRO,26,26-Montgomery Mall-Glenmont,Rte 26 operates Monday-Sunday,3,,0000FF,FFFFFF,Bus,24,031,703301,24031703301,1400000US24031703301,7033.01,Census Tract 7033.01,G5020,S,1502778.000000000000000,0.000000000000000,+39.0700877,-077.0936023,32529.975733167320868
1,141,193,,,,,,,,,,,,,,,,,37078,,8852,MCRO,26,26-Montgomery Mall-Glenmont,Rte 26 operates Monday-Sunday,3,,0000FF,FFFFFF,Bus,24,031,703302,24031703302,1400000US24031703302,7033.02,Census Tract 7033.02,G5020,S,1658961.000000000000000,16924.000000000000000,+39.0736794,-077.0819211,32529.975733167320868
1,141,196,,,,,,,,,,,,,,,,,37078,,8852,MCRO,26,26-Montgomery Mall-Glenmont,Rte 26 operates Monday-Sunday,3,,0000FF,FFFFFF,Bus,24,031,703403,24031703403,1400000US24031703403,7034.03,Census Tract 7034.03,G5020,S,1214585.000000000000000,0.000000000000000,+39.0616540,-077.0623465,32529.975733167320868
1,141,213,,,,,,,,,,,,,,,,,37078,,8852,MCRO,26,26-Montgomery Mall-Glenmont,Rte 26 operates Monday-Sunday,3,,0000FF,FFFFFF,Bus,24,031,700904,24031700904,1400000US24031700904,7009.04,Census Tract 7009.04,G5020,S,1132114.000000000000000,1173.000000000000000,+39.0656133,-077.1290436,32529.975733167320868
1,141,508,,,,,,,,,,,,,,,,,37078,,8852,MCRO,26,26-Montgomery Mall-Glenmont,Rte 26 operates Monday-Sunday,3,,0000FF,FFFFFF,Bus,24,031,701222,24031701222,1400000US24031701222,7012.22,Census Tract 7012.22,G5020,S,1179645.000000000000000,0.000000000000000,+39.0393872,-077.1168941,32529.975733167320868
1,141,510,,,,,,,,,,,,,,,,,37078,,8852,MCRO,26,26-Montgomery Mall-Glenmont,Rte 26 operates Monday-Sunday,3,,0000FF,FFFFFF,Bus,24,031,703222,24031703222,1400000US24031703222,7032.22,Census Tract 7032.22,G5020,S,1609508.000000000000000,18251.000000000000000,+39.0666172,-077.0410781,32529.975733167320868
1,141,521,,,,,,,,,,,,,,,,,37078,,8852,MCRO,26,26-Montgomery Mall-Glenmont,Rte 26 operates Monday-Sunday,3,,0000FF,FFFFFF,Bus,24,031,703223,24031703223,1400000US24031703223,7032.23,Census Tract 7032.23,G5020,S,4637643.000000000000000,58073.000000000000000,+39.0805511,-077.0382996,32529.975733167320868
