Join_Count,TARGET_FID,JOIN_FID,OBJECTID,dir_name,RouteNum,Status,STATEFP,COUNTYFP,TRACTCE,GEOID,GEOIDFQ,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Field,SquareMile,Shape_Length
1,16,160,17,  inboun,US29 BRT - Howard County,Design,24,031,702900,24031702900,1400000US24031702900,7029,Census Tract 7029,G5020,S,2565054.000000000000000,0.000000000000000,+39.0056401,-077.0277748,0,0.990371702527000,107733.943179367794073
1,16,161,17,  inboun,US29 BRT - Howard County,Design,24,031,703000,24031703000,1400000US24031703000,7030,Census Tract 7030,G5020,S,1087773.000000000000000,0.000000000000000,+39.0183846,-077.0213915,0,0.419991078178000,107733.943179367794073
1,16,164,17,  inboun,US29 BRT - Howard County,Design,24,031,703100,24031703100,1400000US24031703100,7031,Census Tract 7031,G5020,S,1811567.000000000000000,0.000000000000000,+39.0264084,-077.0220358,0,0.699446462060000,107733.943179367794073
1,16,168,17,  inboun,US29 BRT - Howard County,Design,24,031,703210,24031703210,1400000US24031703210,7032.10,Census Tract 7032.10,G5020,S,1539553.000000000000000,17284.000000000000000,+39.0325523,-077.0141838,0,0.601091687607000,107733.943179367794073
1,16,501,17,  inboun,US29 BRT - Howard County,Design,24,031,702501,24031702501,1400000US24031702501,7025.01,Census Tract 7025.01,G5020,S,333228.000000000000000,0.000000000000000,+38.9908535,-077.0286300,0,0.128659467514000,107733.943179367794073
1,16,516,17,  inboun,US29 BRT - Howard County,Design,24,031,702503,24031702503,1400000US24031702503,7025.03,Census Tract 7025.03,G5020,S,408458.000000000000000,0.000000000000000,+38.9971020,-077.0281693,0,0.157705967941000,107733.943179367794073
1,16,531,17,  inboun,US29 BRT - Howard County,Design,24,031,701426,24031701426,1400000US24031701426,7014.26,Census Tract 7014.26,G5020,S,4733807.000000000000000,169513.000000000000000,+39.1131808,-076.9207785,0,1.893172583790000,107733.943179367794073
1,16,1446,17,  inboun,US29 BRT - Howard County,Design,24,031,701409,24031701409,1400000US24031701409,7014.09,Census Tract 7014.09,G5020,S,6668709.000000000000000,8219.000000000000000,+39.1003467,-076.9522476,0,2.577966856200000,107733.943179367794073
1,16,1456,17,  inboun,US29 BRT - Howard County,Design,24,031,701503,24031701503,1400000US24031701503,7015.03,Census Tract 7015.03,G5020,S,4487400.000000000000000,15457.000000000000000,+39.0601655,-076.9902806,0,1.738555019430000,107733.943179367794073
1,17,84,18,  outbou,US29 BRT - Howard County,Design,24,031,701408,24031701408,1400000US24031701408,7014.08,Census Tract 7014.08,G5020,S,25437585.000000000000000,825663.000000000000000,+39.1262319,-076.9696305,0,10.140255880600000,116952.759540693979943
1,17,90,18,  outbou,US29 BRT - Howard County,Design,24,031,702102,24031702102,1400000US24031702102,7021.02,Census Tract 7021.02,G5020,S,1630456.000000000000000,26309.000000000000000,+39.0219894,-077.0047129,0,0.639678276664000,116952.759540693979943
1,17,108,18,  outbou,US29 BRT - Howard County,Design,24,031,701506,24031701506,1400000US24031701506,7015.06,Census Tract 7015.06,G5020,S,6061219.000000000000000,5209.000000000000000,+39.0548604,-077.0050149,0,2.342249787300000,116952.759540693979943
1,17,109,18,  outbou,US29 BRT - Howard County,Design,24,031,701414,24031701414,1400000US24031701414,7014.14,Census Tract 7014.14,G5020,S,5750561.000000000000000,19555.000000000000000,+39.0726448,-076.9660918,0,2.227847219390000,116952.759540693979943
1,17,139,18,  outbou,US29 BRT - Howard County,Design,24,031,702200,24031702200,1400000US24031702200,7022,Census Tract 7022,G5020,S,1653437.000000000000000,0.000000000000000,+39.0093138,-077.0065074,0,0.638393024128000,116952.759540693979943
1,17,141,18,  outbou,US29 BRT - Howard County,Design,24,031,702302,24031702302,1400000US24031702302,7023.02,Census Tract 7023.02,G5020,S,1546299.000000000000000,3511.000000000000000,+39.0094941,-077.0189819,0,0.598382975146000,116952.759540693979943
1,17,160,18,  outbou,US29 BRT - Howard County,Design,24,031,702900,24031702900,1400000US24031702900,7029,Census Tract 7029,G5020,S,2565054.000000000000000,0.000000000000000,+39.0056401,-077.0277748,0,0.990371702527000,116952.759540693979943
1,17,161,18,  outbou,US29 BRT - Howard County,Design,24,031,703000,24031703000,1400000US24031703000,7030,Census Tract 7030,G5020,S,1087773.000000000000000,0.000000000000000,+39.0183846,-077.0213915,0,0.419991078178000,116952.759540693979943
1,17,164,18,  outbou,US29 BRT - Howard County,Design,24,031,703100,24031703100,1400000US24031703100,7031,Census Tract 7031,G5020,S,1811567.000000000000000,0.000000000000000,+39.0264084,-077.0220358,0,0.699446462060000,116952.759540693979943
1,17,168,18,  outbou,US29 BRT - Howard County,Design,24,031,703210,24031703210,1400000US24031703210,7032.10,Census Tract 7032.10,G5020,S,1539553.000000000000000,17284.000000000000000,+39.0325523,-077.0141838,0,0.601091687607000,116952.759540693979943
1,17,501,18,  outbou,US29 BRT - Howard County,Design,24,031,702501,24031702501,1400000US24031702501,7025.01,Census Tract 7025.01,G5020,S,333228.000000000000000,0.000000000000000,+38.9908535,-077.0286300,0,0.128659467514000,116952.759540693979943
1,17,516,18,  outbou,US29 BRT - Howard County,Design,24,031,702503,24031702503,1400000US24031702503,7025.03,Census Tract 7025.03,G5020,S,408458.000000000000000,0.000000000000000,+38.9971020,-077.0281693,0,0.157705967941000,116952.759540693979943
1,17,518,18,  outbou,US29 BRT - Howard County,Design,24,031,701425,24031701425,1400000US24031701425,7014.25,Census Tract 7014.25,G5020,S,4808507.000000000000000,33251.000000000000000,+39.0504895,-076.9597374,0,1.869405376740000,116952.759540693979943
1,17,520,18,  outbou,US29 BRT - Howard County,Design,24,031,701424,24031701424,1400000US24031701424,7014.24,Census Tract 7014.24,G5020,S,2204125.000000000000000,2661.000000000000000,+39.0651575,-076.9538478,0,0.852041523690000,116952.759540693979943
1,17,527,18,  outbou,US29 BRT - Howard County,Design,24,031,702502,24031702502,1400000US24031702502,7025.02,Census Tract 7025.02,G5020,S,383501.000000000000000,0.000000000000000,+38.9879974,-077.0247984,0,0.148070824573000,116952.759540693979943
1,17,531,18,  outbou,US29 BRT - Howard County,Design,24,031,701426,24031701426,1400000US24031701426,7014.26,Census Tract 7014.26,G5020,S,4733807.000000000000000,169513.000000000000000,+39.1131808,-076.9207785,0,1.893172583790000,116952.759540693979943
1,17,801,18,  outbou,US29 BRT - Howard County,Design,24,031,701508,24031701508,1400000US24031701508,7015.08,Census Tract 7015.08,G5020,S,915142.000000000000000,389.000000000000000,+39.0453954,-076.9770714,0,0.353486892387000,116952.759540693979943
1,17,802,18,  outbou,US29 BRT - Howard County,Design,24,031,701423,24031701423,1400000US24031701423,7014.23,Census Tract 7014.23,G5020,S,1044573.000000000000000,21240.000000000000000,+39.0864582,-076.9382912,0,0.411510645549000,116952.759540693979943
1,17,818,18,  outbou,US29 BRT - Howard County,Design,24,031,701418,24031701418,1400000US24031701418,7014.18,Census Tract 7014.18,G5020,S,1204590.000000000000000,0.000000000000000,+39.0709656,-076.9467203,0,0.465092502763000,116952.759540693979943
1,17,820,18,  outbou,US29 BRT - Howard County,Design,24,031,701422,24031701422,1400000US24031701422,7014.22,Census Tract 7014.22,G5020,S,323524.000000000000000,0.000000000000000,+39.0829685,-076.9437971,0,0.124912360252000,116952.759540693979943
1,17,837,18,  outbou,US29 BRT - Howard County,Design,24,031,701509,24031701509,1400000US24031701509,7015.09,Census Tract 7015.09,G5020,S,4085037.000000000000000,0.000000000000000,+39.0331015,-076.9767518,0,1.577236080800000,116952.759540693979943
1,17,1446,18,  outbou,US29 BRT - Howard County,Design,24,031,701409,24031701409,1400000US24031701409,7014.09,Census Tract 7014.09,G5020,S,6668709.000000000000000,8219.000000000000000,+39.1003467,-076.9522476,0,2.577966856200000,116952.759540693979943
1,17,1455,18,  outbou,US29 BRT - Howard County,Design,24,031,701417,24031701417,1400000US24031701417,7014.17,Census Tract 7014.17,G5020,S,2149857.000000000000000,501.000000000000000,+39.0769598,-076.9381795,0,0.830253064357000,116952.759540693979943
1,17,1456,18,  outbou,US29 BRT - Howard County,Design,24,031,701503,24031701503,1400000US24031701503,7015.03,Census Tract 7015.03,G5020,S,4487400.000000000000000,15457.000000000000000,+39.0601655,-076.9902806,0,1.738555019430000,116952.759540693979943
1,17,1457,18,  outbou,US29 BRT - Howard County,Design,24,031,701505,24031701505,1400000US24031701505,7015.05,Census Tract 7015.05,G5020,S,3340981.000000000000000,1699.000000000000000,+39.0300467,-076.9933235,0,1.290612301640000,116952.759540693979943
1,18,159,19,  inboun,Georgia Ave BRT,BRT Network,24,031,702800,24031702800,1400000US24031702800,7028,Census Tract 7028,G5020,S,1673498.000000000000000,0.000000000000000,+39.0059732,-077.0431441,0,0.646139045101000,18897.452853863931523
1,18,160,19,  inboun,Georgia Ave BRT,BRT Network,24,031,702900,24031702900,1400000US24031702900,7029,Census Tract 7029,G5020,S,2565054.000000000000000,0.000000000000000,+39.0056401,-077.0277748,0,0.990371702527000,18897.452853863931523
1,18,501,19,  inboun,Georgia Ave BRT,BRT Network,24,031,702501,24031702501,1400000US24031702501,7025.01,Census Tract 7025.01,G5020,S,333228.000000000000000,0.000000000000000,+38.9908535,-077.0286300,0,0.128659467514000,18897.452853863931523
1,18,516,19,  inboun,Georgia Ave BRT,BRT Network,24,031,702503,24031702503,1400000US24031702503,7025.03,Census Tract 7025.03,G5020,S,408458.000000000000000,0.000000000000000,+38.9971020,-077.0281693,0,0.157705967941000,18897.452853863931523
1,18,559,19,  inboun,Georgia Ave BRT,BRT Network,24,031,703800,24031703800,1400000US24031703800,7038,Census Tract 7038,G5020,S,1215086.000000000000000,139.000000000000000,+39.0360600,-077.0547130,0,0.469197783959000,18897.452853863931523
1,18,562,19,  inboun,Georgia Ave BRT,BRT Network,24,031,704000,24031704000,1400000US24031704000,7040,Census Tract 7040,G5020,S,2264881.000000000000000,181.000000000000000,+39.0216780,-077.0544179,0,0.874540742666000,18897.452853863931523
1,19,159,20,  outbou,Georgia Ave BRT,BRT Network,24,031,702800,24031702800,1400000US24031702800,7028,Census Tract 7028,G5020,S,1673498.000000000000000,0.000000000000000,+39.0059732,-077.0431441,0,0.646139045101000,19006.381553749371960
1,19,160,20,  outbou,Georgia Ave BRT,BRT Network,24,031,702900,24031702900,1400000US24031702900,7029,Census Tract 7029,G5020,S,2565054.000000000000000,0.000000000000000,+39.0056401,-077.0277748,0,0.990371702527000,19006.381553749371960
1,19,501,20,  outbou,Georgia Ave BRT,BRT Network,24,031,702501,24031702501,1400000US24031702501,7025.01,Census Tract 7025.01,G5020,S,333228.000000000000000,0.000000000000000,+38.9908535,-077.0286300,0,0.128659467514000,19006.381553749371960
1,19,516,20,  outbou,Georgia Ave BRT,BRT Network,24,031,702503,24031702503,1400000US24031702503,7025.03,Census Tract 7025.03,G5020,S,408458.000000000000000,0.000000000000000,+38.9971020,-077.0281693,0,0.157705967941000,19006.381553749371960
1,19,527,20,  outbou,Georgia Ave BRT,BRT Network,24,031,702502,24031702502,1400000US24031702502,7025.02,Census Tract 7025.02,G5020,S,383501.000000000000000,0.000000000000000,+38.9879974,-077.0247984,0,0.148070824573000,19006.381553749371960
1,19,559,20,  outbou,Georgia Ave BRT,BRT Network,24,031,703800,24031703800,1400000US24031703800,7038,Census Tract 7038,G5020,S,1215086.000000000000000,139.000000000000000,+39.0360600,-077.0547130,0,0.469197783959000,19006.381553749371960
1,19,560,20,  outbou,Georgia Ave BRT,BRT Network,24,031,703901,24031703901,1400000US24031703901,7039.01,Census Tract 7039.01,G5020,S,1419583.000000000000000,5035.000000000000000,+39.0202612,-077.0362582,0,0.550045482919000,19006.381553749371960
1,19,561,20,  outbou,Georgia Ave BRT,BRT Network,24,031,703902,24031703902,1400000US24031703902,7039.02,Census Tract 7039.02,G5020,S,2174197.000000000000000,0.000000000000000,+39.0322535,-077.0397148,0,0.839456725789000,19006.381553749371960
1,19,562,20,  outbou,Georgia Ave BRT,BRT Network,24,031,704000,24031704000,1400000US24031704000,7040,Census Tract 7040,G5020,S,2264881.000000000000000,181.000000000000000,+39.0216780,-077.0544179,0,0.874540742666000,19006.381553749371960
1,20,88,21,  inboun,Randolph Rd BRT,Planning,24,031,703404,24031703404,1400000US24031703404,7034.04,Census Tract 7034.04,G5020,S,572813.000000000000000,0.000000000000000,+39.0548319,-077.0701459,0,0.221163602767000,82366.955550983213470
1,20,89,21,  inboun,Randolph Rd BRT,Planning,24,031,701507,24031701507,1400000US24031701507,7015.07,Census Tract 7015.07,G5020,S,5548532.000000000000000,4167.000000000000000,+39.0833905,-077.0135950,0,2.143901319310000,82366.955550983213470
1,20,108,21,  inboun,Randolph Rd BRT,Planning,24,031,701506,24031701506,1400000US24031701506,7015.06,Census Tract 7015.06,G5020,S,6061219.000000000000000,5209.000000000000000,+39.0548604,-077.0050149,0,2.342249787300000,82366.955550983213470
1,20,109,21,  inboun,Randolph Rd BRT,Planning,24,031,701414,24031701414,1400000US24031701414,7014.14,Census Tract 7014.14,G5020,S,5750561.000000000000000,19555.000000000000000,+39.0726448,-076.9660918,0,2.227847219390000,82366.955550983213470
1,20,121,21,  inboun,Randolph Rd BRT,Planning,24,031,703501,24031703501,1400000US24031703501,7035.01,Census Tract 7035.01,G5020,S,2203333.000000000000000,82062.000000000000000,+39.0533187,-077.0882029,0,0.882391261754000,82366.955550983213470
1,20,155,21,  inboun,Randolph Rd BRT,Planning,24,031,701415,24031701415,1400000US24031701415,7014.15,Census Tract 7014.15,G5020,S,7115743.000000000000000,15071.000000000000000,+39.0843083,-076.9894825,0,2.753211281470000,82366.955550983213470
1,20,165,21,  inboun,Randolph Rd BRT,Planning,24,031,703206,24031703206,1400000US24031703206,7032.06,Census Tract 7032.06,G5020,S,2663393.000000000000000,4563.000000000000000,+39.0724469,-077.0546839,0,1.030097826100000,82366.955550983213470
1,20,166,21,  inboun,Randolph Rd BRT,Planning,24,031,703207,24031703207,1400000US24031703207,7032.07,Census Tract 7032.07,G5020,S,3991091.000000000000000,28491.000000000000000,+39.0540685,-077.0334936,0,1.551963106120000,82366.955550983213470
1,20,194,21,  inboun,Randolph Rd BRT,Planning,24,031,703401,24031703401,1400000US24031703401,7034.01,Census Tract 7034.01,G5020,S,1780785.000000000000000,0.000000000000000,+39.0616110,-077.0797750,0,0.687563903697000,82366.955550983213470
1,20,196,21,  inboun,Randolph Rd BRT,Planning,24,031,703403,24031703403,1400000US24031703403,7034.03,Census Tract 7034.03,G5020,S,1214585.000000000000000,0.000000000000000,+39.0616540,-077.0623465,0,0.468952174931000,82366.955550983213470
1,20,510,21,  inboun,Randolph Rd BRT,Planning,24,031,703222,24031703222,1400000US24031703222,7032.22,Census Tract 7032.22,G5020,S,1609508.000000000000000,18251.000000000000000,+39.0666172,-077.0410781,0,0.628478373511000,82366.955550983213470
1,20,518,21,  inboun,Randolph Rd BRT,Planning,24,031,701425,24031701425,1400000US24031701425,7014.25,Census Tract 7014.25,G5020,S,4808507.000000000000000,33251.000000000000000,+39.0504895,-076.9597374,0,1.869405376740000,82366.955550983213470
1,20,796,21,  inboun,Randolph Rd BRT,Planning,24,031,701219,24031701219,1400000US24031701219,7012.19,Census Tract 7012.19,G5020,S,2250970.000000000000000,1538.000000000000000,+39.0593842,-077.1095765,0,0.869697691944000,82366.955550983213470
1,20,799,21,  inboun,Randolph Rd BRT,Planning,24,031,706012,24031706012,1400000US24031706012,7060.12,Census Tract 7060.12,G5020,S,2082169.000000000000000,40250.000000000000000,+39.0301126,-077.1523847,0,0.819466758945000,82366.955550983213470
1,20,1171,21,  inboun,Randolph Rd BRT,Planning,24,031,701216,24031701216,1400000US24031701216,7012.16,Census Tract 7012.16,G5020,S,1358375.000000000000000,505.000000000000000,+39.0478603,-077.1158425,0,0.524662571420000,82366.955550983213470
1,20,1428,21,  inboun,Randolph Rd BRT,Planning,24,031,701201,24031701201,1400000US24031701201,7012.01,Census Tract 7012.01,G5020,S,2534649.000000000000000,20262.000000000000000,+39.0498578,-077.0957459,0,0.986452384912000,82366.955550983213470
1,20,1429,21,  inboun,Randolph Rd BRT,Planning,24,031,701202,24031701202,1400000US24031701202,7012.02,Census Tract 7012.02,G5020,S,1789482.000000000000000,0.000000000000000,+39.0386325,-077.1001237,0,0.690919108727000,82366.955550983213470
1,20,1430,21,  inboun,Randolph Rd BRT,Planning,24,031,701205,24031701205,1400000US24031701205,7012.05,Census Tract 7012.05,G5020,S,6829971.000000000000000,16126.000000000000000,+39.0418495,-077.1354132,0,2.643285017490000,82366.955550983213470
1,20,1456,21,  inboun,Randolph Rd BRT,Planning,24,031,701503,24031701503,1400000US24031701503,7015.03,Census Tract 7015.03,G5020,S,4487400.000000000000000,15457.000000000000000,+39.0601655,-076.9902806,0,1.738555019430000,82366.955550983213470
1,21,88,22,  outbou,Randolph Rd BRT,Planning,24,031,703404,24031703404,1400000US24031703404,7034.04,Census Tract 7034.04,G5020,S,572813.000000000000000,0.000000000000000,+39.0548319,-077.0701459,0,0.221163602767000,81189.219177675724495
1,21,108,22,  outbou,Randolph Rd BRT,Planning,24,031,701506,24031701506,1400000US24031701506,7015.06,Census Tract 7015.06,G5020,S,6061219.000000000000000,5209.000000000000000,+39.0548604,-077.0050149,0,2.342249787300000,81189.219177675724495
1,21,109,22,  outbou,Randolph Rd BRT,Planning,24,031,701414,24031701414,1400000US24031701414,7014.14,Census Tract 7014.14,G5020,S,5750561.000000000000000,19555.000000000000000,+39.0726448,-076.9660918,0,2.227847219390000,81189.219177675724495
1,21,115,22,  outbou,Randolph Rd BRT,Planning,24,031,703702,24031703702,1400000US24031703702,7037.02,Census Tract 7037.02,G5020,S,1242456.000000000000000,0.000000000000000,+39.0486516,-077.0563037,0,0.479713342524000,81189.219177675724495
1,21,121,22,  outbou,Randolph Rd BRT,Planning,24,031,703501,24031703501,1400000US24031703501,7035.01,Census Tract 7035.01,G5020,S,2203333.000000000000000,82062.000000000000000,+39.0533187,-077.0882029,0,0.882391261754000,81189.219177675724495
1,21,155,22,  outbou,Randolph Rd BRT,Planning,24,031,701415,24031701415,1400000US24031701415,7014.15,Census Tract 7014.15,G5020,S,7115743.000000000000000,15071.000000000000000,+39.0843083,-076.9894825,0,2.753211281470000,81189.219177675724495
1,21,165,22,  outbou,Randolph Rd BRT,Planning,24,031,703206,24031703206,1400000US24031703206,7032.06,Census Tract 7032.06,G5020,S,2663393.000000000000000,4563.000000000000000,+39.0724469,-077.0546839,0,1.030097826100000,81189.219177675724495
1,21,166,22,  outbou,Randolph Rd BRT,Planning,24,031,703207,24031703207,1400000US24031703207,7032.07,Census Tract 7032.07,G5020,S,3991091.000000000000000,28491.000000000000000,+39.0540685,-077.0334936,0,1.551963106120000,81189.219177675724495
1,21,194,22,  outbou,Randolph Rd BRT,Planning,24,031,703401,24031703401,1400000US24031703401,7034.01,Census Tract 7034.01,G5020,S,1780785.000000000000000,0.000000000000000,+39.0616110,-077.0797750,0,0.687563903697000,81189.219177675724495
1,21,196,22,  outbou,Randolph Rd BRT,Planning,24,031,703403,24031703403,1400000US24031703403,7034.03,Census Tract 7034.03,G5020,S,1214585.000000000000000,0.000000000000000,+39.0616540,-077.0623465,0,0.468952174931000,81189.219177675724495
1,21,508,22,  outbou,Randolph Rd BRT,Planning,24,031,701222,24031701222,1400000US24031701222,7012.22,Census Tract 7012.22,G5020,S,1179645.000000000000000,0.000000000000000,+39.0393872,-077.1168941,0,0.455462471950000,81189.219177675724495
1,21,510,22,  outbou,Randolph Rd BRT,Planning,24,031,703222,24031703222,1400000US24031703222,7032.22,Census Tract 7032.22,G5020,S,1609508.000000000000000,18251.000000000000000,+39.0666172,-077.0410781,0,0.628478373511000,81189.219177675724495
1,21,518,22,  outbou,Randolph Rd BRT,Planning,24,031,701425,24031701425,1400000US24031701425,7014.25,Census Tract 7014.25,G5020,S,4808507.000000000000000,33251.000000000000000,+39.0504895,-076.9597374,0,1.869405376740000,81189.219177675724495
1,21,558,22,  outbou,Randolph Rd BRT,Planning,24,031,703701,24031703701,1400000US24031703701,7037.01,Census Tract 7037.01,G5020,S,1190992.000000000000000,0.000000000000000,+39.0532841,-077.0624733,0,0.459841760183000,81189.219177675724495
1,21,796,22,  outbou,Randolph Rd BRT,Planning,24,031,701219,24031701219,1400000US24031701219,7012.19,Census Tract 7012.19,G5020,S,2250970.000000000000000,1538.000000000000000,+39.0593842,-077.1095765,0,0.869697691944000,81189.219177675724495
1,21,799,22,  outbou,Randolph Rd BRT,Planning,24,031,706012,24031706012,1400000US24031706012,7060.12,Census Tract 7060.12,G5020,S,2082169.000000000000000,40250.000000000000000,+39.0301126,-077.1523847,0,0.819466758945000,81189.219177675724495
1,21,1171,22,  outbou,Randolph Rd BRT,Planning,24,031,701216,24031701216,1400000US24031701216,7012.16,Census Tract 7012.16,G5020,S,1358375.000000000000000,505.000000000000000,+39.0478603,-077.1158425,0,0.524662571420000,81189.219177675724495
1,21,1428,22,  outbou,Randolph Rd BRT,Planning,24,031,701201,24031701201,1400000US24031701201,7012.01,Census Tract 7012.01,G5020,S,2534649.000000000000000,20262.000000000000000,+39.0498578,-077.0957459,0,0.986452384912000,81189.219177675724495
1,21,1429,22,  outbou,Randolph Rd BRT,Planning,24,031,701202,24031701202,1400000US24031701202,7012.02,Census Tract 7012.02,G5020,S,1789482.000000000000000,0.000000000000000,+39.0386325,-077.1001237,0,0.690919108727000,81189.219177675724495
1,21,1430,22,  outbou,Randolph Rd BRT,Planning,24,031,701205,24031701205,1400000US24031701205,7012.05,Census Tract 7012.05,G5020,S,6829971.000000000000000,16126.000000000000000,+39.0418495,-077.1354132,0,2.643285017490000,81189.219177675724495
1,21,1434,22,  outbou,Randolph Rd BRT,Planning,24,031,704401,24031704401,1400000US24031704401,7044.01,Census Tract 7044.01,G5020,S,2263541.000000000000000,1986.000000000000000,+39.0218818,-077.1147298,0,0.874721355420000,81189.219177675724495
1,21,1439,22,  outbou,Randolph Rd BRT,Planning,24,031,701215,24031701215,1400000US24031701215,7012.15,Census Tract 7012.15,G5020,S,762122.000000000000000,8551.000000000000000,+39.0295371,-077.1162260,0,0.297556708996000,81189.219177675724495
1,21,1456,22,  outbou,Randolph Rd BRT,Planning,24,031,701503,24031701503,1400000US24031701503,7015.03,Census Tract 7015.03,G5020,S,4487400.000000000000000,15457.000000000000000,+39.0601655,-076.9902806,0,1.738555019430000,81189.219177675724495
1,22,87,23,  inboun,Veirs Mill BRT,Construction,24,031,700902,24031700902,1400000US24031700902,7009.02,Census Tract 7009.02,G5020,S,1718904.000000000000000,0.000000000000000,+39.0896147,-077.1442283,0,0.663670445899000,39601.029643100489920
1,22,88,23,  inboun,Veirs Mill BRT,Construction,24,031,703404,24031703404,1400000US24031703404,7034.04,Census Tract 7034.04,G5020,S,572813.000000000000000,0.000000000000000,+39.0548319,-077.0701459,0,0.221163602767000,39601.029643100489920
1,22,107,23,  inboun,Veirs Mill BRT,Construction,24,031,703201,24031703201,1400000US24031703201,7032.01,Census Tract 7032.01,G5020,S,4257516.000000000000000,21259.000000000000000,+39.0808260,-077.0925280,0,1.652039926600000,39601.029643100489920
1,22,115,23,  inboun,Veirs Mill BRT,Construction,24,031,703702,24031703702,1400000US24031703702,7037.02,Census Tract 7037.02,G5020,S,1242456.000000000000000,0.000000000000000,+39.0486516,-077.0563037,0,0.479713342524000,39601.029643100489920
1,22,189,23,  inboun,Veirs Mill BRT,Construction,24,031,700901,24031700901,1400000US24031700901,7009.01,Census Tract 7009.01,G5020,S,1695987.000000000000000,0.000000000000000,+39.0865869,-077.1522375,0,0.654820216764000,39601.029643100489920
1,22,192,23,  inboun,Veirs Mill BRT,Construction,24,031,703301,24031703301,1400000US24031703301,7033.01,Census Tract 7033.01,G5020,S,1502778.000000000000000,0.000000000000000,+39.0700877,-077.0936023,0,0.580223723353000,39601.029643100489920
1,22,193,23,  inboun,Veirs Mill BRT,Construction,24,031,703302,24031703302,1400000US24031703302,7033.02,Census Tract 7033.02,G5020,S,1658961.000000000000000,16924.000000000000000,+39.0736794,-077.0819211,0,0.647061796441000,39601.029643100489920
1,22,194,23,  inboun,Veirs Mill BRT,Construction,24,031,703401,24031703401,1400000US24031703401,7034.01,Census Tract 7034.01,G5020,S,1780785.000000000000000,0.000000000000000,+39.0616110,-077.0797750,0,0.687563903697000,39601.029643100489920
1,22,216,23,  inboun,Veirs Mill BRT,Construction,24,031,701004,24031701004,1400000US24031701004,7010.04,Census Tract 7010.04,G5020,S,3069810.000000000000000,6703.000000000000000,+39.0986188,-077.1659654,0,1.187844910220000,39601.029643100489920
1,22,556,23,  inboun,Veirs Mill BRT,Construction,24,031,701101,24031701101,1400000US24031701101,7011.01,Census Tract 7011.01,G5020,S,2329200.000000000000000,769.000000000000000,+39.0802307,-077.1196526,0,0.899603528337000,39601.029643100489920
1,22,558,23,  inboun,Veirs Mill BRT,Construction,24,031,703701,24031703701,1400000US24031703701,7037.01,Census Tract 7037.01,G5020,S,1190992.000000000000000,0.000000000000000,+39.0532841,-077.0624733,0,0.459841760183000,39601.029643100489920
1,22,559,23,  inboun,Veirs Mill BRT,Construction,24,031,703800,24031703800,1400000US24031703800,7038,Census Tract 7038,G5020,S,1215086.000000000000000,139.000000000000000,+39.0360600,-077.0547130,0,0.469197783959000,39601.029643100489920
1,23,87,24,  outbou,Veirs Mill BRT,Construction,24,031,700902,24031700902,1400000US24031700902,7009.02,Census Tract 7009.02,G5020,S,1718904.000000000000000,0.000000000000000,+39.0896147,-077.1442283,0,0.663670445899000,40481.468529741869133
1,23,88,24,  outbou,Veirs Mill BRT,Construction,24,031,703404,24031703404,1400000US24031703404,7034.04,Census Tract 7034.04,G5020,S,572813.000000000000000,0.000000000000000,+39.0548319,-077.0701459,0,0.221163602767000,40481.468529741869133
1,23,107,24,  outbou,Veirs Mill BRT,Construction,24,031,703201,24031703201,1400000US24031703201,7032.01,Census Tract 7032.01,G5020,S,4257516.000000000000000,21259.000000000000000,+39.0808260,-077.0925280,0,1.652039926600000,40481.468529741869133
1,23,111,24,  outbou,Veirs Mill BRT,Construction,24,031,701102,24031701102,1400000US24031701102,7011.02,Census Tract 7011.02,G5020,S,2068442.000000000000000,0.000000000000000,+39.0723414,-077.1243447,0,0.798637291302000,40481.468529741869133
1,23,115,24,  outbou,Veirs Mill BRT,Construction,24,031,703702,24031703702,1400000US24031703702,7037.02,Census Tract 7037.02,G5020,S,1242456.000000000000000,0.000000000000000,+39.0486516,-077.0563037,0,0.479713342524000,40481.468529741869133
1,23,121,24,  outbou,Veirs Mill BRT,Construction,24,031,703501,24031703501,1400000US24031703501,7035.01,Census Tract 7035.01,G5020,S,2203333.000000000000000,82062.000000000000000,+39.0533187,-077.0882029,0,0.882391261754000,40481.468529741869133
1,23,189,24,  outbou,Veirs Mill BRT,Construction,24,031,700901,24031700901,1400000US24031700901,7009.01,Census Tract 7009.01,G5020,S,1695987.000000000000000,0.000000000000000,+39.0865869,-077.1522375,0,0.654820216764000,40481.468529741869133
1,23,192,24,  outbou,Veirs Mill BRT,Construction,24,031,703301,24031703301,1400000US24031703301,7033.01,Census Tract 7033.01,G5020,S,1502778.000000000000000,0.000000000000000,+39.0700877,-077.0936023,0,0.580223723353000,40481.468529741869133
1,23,193,24,  outbou,Veirs Mill BRT,Construction,24,031,703302,24031703302,1400000US24031703302,7033.02,Census Tract 7033.02,G5020,S,1658961.000000000000000,16924.000000000000000,+39.0736794,-077.0819211,0,0.647061796441000,40481.468529741869133
1,23,194,24,  outbou,Veirs Mill BRT,Construction,24,031,703401,24031703401,1400000US24031703401,7034.01,Census Tract 7034.01,G5020,S,1780785.000000000000000,0.000000000000000,+39.0616110,-077.0797750,0,0.687563903697000,40481.468529741869133
