"GEO_ID","NAME","B08141_001E","B08141_001M","B08141_002E","B08141_002M","B08141_003E","B08141_003M","B08141_004E","B08141_004M","B08141_005E","B08141_005M","B08141_006E","B08141_006M","B08141_007E","B08141_007M","B08141_008E","B08141_008M","B08141_009E","B08141_009M","B08141_010E","B08141_010M","B08141_011E","B08141_011M","B08141_012E","B08141_012M","B08141_013E","B08141_013M","B08141_014E","B08141_014M","B08141_015E","B08141_015M","B08141_016E","B08141_016M","B08141_017E","B08141_017M","B08141_018E","B08141_018M","B08141_019E","B08141_019M","B08141_020E","B08141_020M","B08141_021E","B08141_021M","B08141_022E","B08141_022M","B08141_023E","B08141_023M","B08141_024E","B08141_024M","B08141_025E","B08141_025M","B08141_026E","B08141_026M","B08141_027E","B08141_027M","B08141_028E","B08141_028M","B08141_029E","B08141_029M","B08141_030E","B08141_030M","B08141_031E","B08141_031M","B08141_032E","B08141_032M","B08141_033E","B08141_033M","B08141_034E","B08141_034M","B08141_035E","B08141_035M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!No vehicle available","Margin of Error!!Total:!!No vehicle available","Estimate!!Total:!!1 vehicle available","Margin of Error!!Total:!!1 vehicle available","Estimate!!Total:!!2 vehicles available","Margin of Error!!Total:!!2 vehicles available","Estimate!!Total:!!3 or more vehicles available","Margin of Error!!Total:!!3 or more vehicles available","Estimate!!Total:!!Car, truck, or van - drove alone:","Margin of Error!!Total:!!Car, truck, or van - drove alone:","Estimate!!Total:!!Car, truck, or van - drove alone:!!No vehicle available","Margin of Error!!Total:!!Car, truck, or van - drove alone:!!No vehicle available","Estimate!!Total:!!Car, truck, or van - drove alone:!!1 vehicle available","Margin of Error!!Total:!!Car, truck, or van - drove alone:!!1 vehicle available","Estimate!!Total:!!Car, truck, or van - drove alone:!!2 vehicles available","Margin of Error!!Total:!!Car, truck, or van - drove alone:!!2 vehicles available","Estimate!!Total:!!Car, truck, or van - drove alone:!!3 or more vehicles available","Margin of Error!!Total:!!Car, truck, or van - drove alone:!!3 or more vehicles available","Estimate!!Total:!!Car, truck, or van - carpooled:","Margin of Error!!Total:!!Car, truck, or van - carpooled:","Estimate!!Total:!!Car, truck, or van - carpooled:!!No vehicle available","Margin of Error!!Total:!!Car, truck, or van - carpooled:!!No vehicle available","Estimate!!Total:!!Car, truck, or van - carpooled:!!1 vehicle available","Margin of Error!!Total:!!Car, truck, or van - carpooled:!!1 vehicle available","Estimate!!Total:!!Car, truck, or van - carpooled:!!2 vehicles available","Margin of Error!!Total:!!Car, truck, or van - carpooled:!!2 vehicles available","Estimate!!Total:!!Car, truck, or van - carpooled:!!3 or more vehicles available","Margin of Error!!Total:!!Car, truck, or van - carpooled:!!3 or more vehicles available","Estimate!!Total:!!Public transportation:","Margin of Error!!Total:!!Public transportation:","Estimate!!Total:!!Public transportation:!!No vehicle available","Margin of Error!!Total:!!Public transportation:!!No vehicle available","Estimate!!Total:!!Public transportation:!!1 vehicle available","Margin of Error!!Total:!!Public transportation:!!1 vehicle available","Estimate!!Total:!!Public transportation:!!2 vehicles available","Margin of Error!!Total:!!Public transportation:!!2 vehicles available","Estimate!!Total:!!Public transportation:!!3 or more vehicles available","Margin of Error!!Total:!!Public transportation:!!3 or more vehicles available","Estimate!!Total:!!Walked:","Margin of Error!!Total:!!Walked:","Estimate!!Total:!!Walked:!!No vehicle available","Margin of Error!!Total:!!Walked:!!No vehicle available","Estimate!!Total:!!Walked:!!1 vehicle available","Margin of Error!!Total:!!Walked:!!1 vehicle available","Estimate!!Total:!!Walked:!!2 vehicles available","Margin of Error!!Total:!!Walked:!!2 vehicles available","Estimate!!Total:!!Walked:!!3 or more vehicles available","Margin of Error!!Total:!!Walked:!!3 or more vehicles available","Estimate!!Total:!!Taxi or ride-hailing services, motorcycle, bicycle, or other means:","Margin of Error!!Total:!!Taxi or ride-hailing services, motorcycle, bicycle, or other means:","Estimate!!Total:!!Taxi or ride-hailing services, motorcycle, bicycle, or other means:!!No vehicle available","Margin of Error!!Total:!!Taxi or ride-hailing services, motorcycle, bicycle, or other means:!!No vehicle available","Estimate!!Total:!!Taxi or ride-hailing services, motorcycle, bicycle, or other means:!!1 vehicle available","Margin of Error!!Total:!!Taxi or ride-hailing services, motorcycle, bicycle, or other means:!!1 vehicle available","Estimate!!Total:!!Taxi or ride-hailing services, motorcycle, bicycle, or other means:!!2 vehicles available","Margin of Error!!Total:!!Taxi or ride-hailing services, motorcycle, bicycle, or other means:!!2 vehicles available","Estimate!!Total:!!Taxi or ride-hailing services, motorcycle, bicycle, or other means:!!3 or more vehicles available","Margin of Error!!Total:!!Taxi or ride-hailing services, motorcycle, bicycle, or other means:!!3 or more vehicles available","Estimate!!Total:!!Worked from home:","Margin of Error!!Total:!!Worked from home:","Estimate!!Total:!!Worked from home:!!No vehicle available","Margin of Error!!Total:!!Worked from home:!!No vehicle available","Estimate!!Total:!!Worked from home:!!1 vehicle available","Margin of Error!!Total:!!Worked from home:!!1 vehicle available","Estimate!!Total:!!Worked from home:!!2 vehicles available","Margin of Error!!Total:!!Worked from home:!!2 vehicles available","Estimate!!Total:!!Worked from home:!!3 or more vehicles available","Margin of Error!!Total:!!Worked from home:!!3 or more vehicles available",
"1400000US24031701210","Census Tract 7012.10; Montgomery County; Maryland","1841","155","10","16","141","70","1053","165","637","169","862","184","5","9","37","38","498","134","322","134","51","43","0","14","0","14","35","24","16","26","41","37","0","14","5","8","30","34","6","10","25","30","0","14","0","14","8","13","17","26","47","36","0","14","7","13","40","34","0","14","815","172","5","8","92","63","442","147","276","114",
"1400000US24031701211","Census Tract 7012.11; Montgomery County; Maryland","3106","448","240","150","840","226","1846","475","180","105","1627","390","40","63","543","215","894","353","150","85","173","139","0","19","26","37","147","135","0","19","468","234","128","123","66","63","262","183","12","19","21","34","0","19","0","19","21","34","0","19","39","52","29","50","0","19","10","19","0","19","778","214","43","51","205","123","512","178","18","29",
"1400000US24031701212","Census Tract 7012.12; Montgomery County; Maryland","1348","242","41","47","105","55","790","197","412","144","724","188","8","13","68","49","407","150","241","121","54","35","12","18","0","14","23","21","19","23","95","70","0","14","15","15","55","63","25","29","26","31","0","14","0","14","0","14","26","31","54","31","0","14","6","9","41","28","7","10","395","80","21","22","16","15","264","76","94","45",
"1400000US24031701214","Census Tract 7012.14; Montgomery County; Maryland","2483","401","230","174","1304","286","612","242","337","278","871","243","87","116","401","128","320","162","63","50","44","51","0","14","0","14","44","51","0","14","448","175","121","102","207","111","83","61","37","56","7","11","0","14","7","11","0","14","0","14","27","35","0","14","0","14","27","35","0","14","1086","361","22","26","689","240","138","114","237","263",
"1400000US24031701215","Census Tract 7012.15; Montgomery County; Maryland","2771","748","121","95","1418","331","770","315","462","646","1426","347","20","32","748","228","484","212","174","243","86","67","0","14","28","46","58","66","0","14","425","232","78","58","322","223","25","26","0","14","47","47","23","35","11","20","13","23","0","14","0","14","0","14","0","14","0","14","0","14","787","456","0","14","309","142","190","140","288","405",
"1400000US24031701216","Census Tract 7012.16; Montgomery County; Maryland","3224","344","400","189","2005","292","819","258","0","19","1277","297","14","23","849","209","414","201","0","19","97","74","26","39","50","60","21","32","0","19","564","156","191","125","274","111","99","80","0","19","20","30","0","19","20","30","0","19","0","19","120","94","0","19","108","94","12","19","0","19","1146","271","169","138","704","201","273","150","0","19",
"1400000US24031701218","Census Tract 7012.18; Montgomery County; Maryland","1276","215","103","54","778","179","324","130","71","88","640","161","7","11","397","123","204","108","32","35","27","27","9","14","0","14","18","22","0","14","169","96","36","32","121","90","12","19","0","14","37","30","11","17","17","22","9","13","0","14","9","14","9","14","0","14","0","14","0","14","394","120","31","32","243","98","81","50","39","56",
"1400000US24031701219","Census Tract 7012.19; Montgomery County; Maryland","2836","497","293","146","1287","478","1073","302","183","117","1310","258","55","49","358","129","745","234","152","102","139","69","23","26","62","54","23","35","31","22","478","140","107","81","232","106","139","85","0","14","80","59","39","46","41","35","0","14","0","14","21","22","0","14","10","15","11","17","0","14","808","469","69","63","584","458","155","125","0","14",
"1400000US24031701220","Census Tract 7012.20; Montgomery County; Maryland","1770","200","24","30","91","51","1108","228","547","162","980","172","18","30","26","24","576","171","360","128","161","109","0","14","7","12","154","106","0","14","53","32","6","9","10","16","19","21","18","19","0","14","0","14","0","14","0","14","0","14","44","39","0","14","15","22","17","28","12","18","532","130","0","14","33","26","342","126","157","72",
"1400000US24031701221","Census Tract 7012.21; Montgomery County; Maryland","2194","379","52","45","414","158","942","211","786","334","1194","269","17","27","144","64","554","192","479","203","82","57","17","26","17","26","48","39","0","14","65","37","0","14","11","17","42","29","12","16","3","4","0","14","0","14","3","4","0","14","33","24","0","14","0","14","33","24","0","14","817","251","18","27","242","148","262","91","295","195",
"1400000US24031701222","Census Tract 7012.22; Montgomery County; Maryland","1545","150","87","75","597","134","750","178","111","100","658","155","0","14","220","93","360","114","78","93","85","65","0","14","41","41","44","51","0","14","90","48","17","20","55","34","18","23","0","14","26","28","0","14","13","21","13","19","0","14","24","23","0","14","8","13","6","9","10","16","662","124","70","69","260","87","309","95","23","26",
"1400000US24031701223","Census Tract 7012.23; Montgomery County; Maryland","2092","475","60","83","1156","418","876","265","0","14","870","185","0","14","384","111","486","185","0","14","169","109","0","14","147","112","22","26","0","14","124","65","0","14","51","40","73","51","0","14","0","14","0","14","0","14","0","14","0","14","34","47","34","47","0","14","0","14","0","14","895","436","26","36","574","412","295","140","0","14",
"1400000US24031701303","Census Tract 7013.03; Montgomery County; Maryland","1753","228","0","14","96","55","952","182","705","195","774","169","0","14","50","37","347","107","377","137","98","64","0","14","0","14","40","34","58","54","49","39","0","14","5","8","0","14","44","37","29","28","0","14","0","14","0","14","29","28","69","93","0","14","0","14","69","93","0","14","734","142","0","14","41","30","496","145","197","68",
"1400000US24031701304","Census Tract 7013.04; Montgomery County; Maryland","3193","575","0","19","184","98","1626","542","1383","299","1853","332","0","19","106","79","804","286","943","258","58","96","0","19","0","19","58","96","0","19","27","32","0","19","0","19","12","19","15","25","44","47","0","19","0","19","27","33","17","32","31","37","0","19","0","19","31","37","0","19","1180","506","0","19","78","61","694","479","408","120",
"1400000US24031701306","Census Tract 7013.06; Montgomery County; Maryland","1371","167","19","23","103","44","635","160","614","154","708","124","0","14","57","37","252","70","399","109","90","51","2","5","0","14","25","19","63","46","7","8","0","14","0","14","7","8","0","14","0","14","0","14","0","14","0","14","0","14","31","25","13","19","9","14","5","8","4","6","535","158","4","10","37","32","346","145","148","72",
"1400000US24031701307","Census Tract 7013.07; Montgomery County; Maryland","2387","311","138","208","223","116","1130","206","896","244","985","190","0","14","84","59","473","151","428","142","367","230","138","208","0","14","154","85","75","63","38","29","0","14","0","14","29","27","9","14","0","14","0","14","0","14","0","14","0","14","55","51","0","14","0","14","55","51","0","14","942","235","0","14","139","103","419","121","384","197",
"1400000US24031701308","Census Tract 7013.08; Montgomery County; Maryland","2270","294","0","14","164","75","809","202","1297","298","1529","263","0","14","109","61","425","140","995","265","136","89","0","14","29","43","0","14","107","80","34","34","0","14","0","14","11","18","23","29","5","8","0","14","0","14","5","8","0","14","21","23","0","14","0","14","8","13","13","21","545","131","0","14","26","29","360","117","159","76",
"1400000US24031701312","Census Tract 7013.12; Montgomery County; Maryland","3194","405","0","19","321","138","1841","411","1032","331","1852","305","0","19","190","117","1074","275","588","237","333","234","0","19","49","51","174","197","110","102","54","50","0","19","0","19","54","50","0","19","81","74","0","19","0","19","39","56","42","47","28","43","0","19","0","19","0","19","28","43","846","238","0","19","82","55","500","160","264","155",
"1400000US24031701313","Census Tract 7013.13; Montgomery County; Maryland","1769","223","21","33","213","97","886","206","649","265","926","227","21","33","84","61","414","152","407","214","113","74","0","14","30","43","54","49","29","30","48","40","0","14","6","11","22","26","20","30","17","19","0","14","0","14","9","14","8","17","0","14","0","14","0","14","0","14","0","14","665","156","0","14","93","84","387","159","185","96",
"1400000US24031701314","Census Tract 7013.14; Montgomery County; Maryland","1496","185","54","60","154","73","822","148","466","134","922","214","29","28","68","52","525","151","300","154","25","37","0","14","0","14","0","14","25","37","66","55","14","23","0","14","52","43","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","483","157","11","18","86","55","245","101","141","108",
"1400000US24031701315","Census Tract 7013.15; Montgomery County; Maryland","2484","286","0","14","407","177","1594","274","483","168","1453","257","0","14","215","155","875","187","363","138","187","102","0","14","41","43","144","88","2","5","54","42","0","14","11","17","38","35","5","9","71","75","0","14","19","28","52","68","0","14","29","25","0","14","10","18","19","18","0","14","690","177","0","14","111","64","466","146","113","61",
"1400000US24031701316","Census Tract 7013.16; Montgomery County; Maryland","3133","445","0","19","390","220","1175","314","1568","399","1772","269","0","19","149","106","724","206","899","303","14","25","0","19","0","19","0","19","14","25","129","122","0","19","66","107","26","38","37","43","0","19","0","19","0","19","0","19","0","19","50","53","0","19","0","19","31","45","19","33","1168","302","0","19","175","144","394","151","599","203",
"1400000US24031701317","Census Tract 7013.17; Montgomery County; Maryland","2367","486","24","26","161","76","728","130","1454","488","1573","392","13","20","50","38","407","119","1103","395","59","64","0","14","15","22","0","14","44","58","69","51","0","14","15","24","54","45","0","14","10","15","0","14","10","15","0","14","0","14","26","27","11","17","0","14","15","22","0","14","630","174","0","14","71","57","252","94","307","139",
"1400000US24031701407","Census Tract 7014.07; Montgomery County; Maryland","2625","383","84","99","82","56","1131","276","1328","309","1763","381","39","48","54","49","739","252","931","259","6","11","0","19","0","19","6","11","0","19","163","96","45","71","12","18","84","57","22","19","7","11","0","19","0","19","0","19","7","11","16","20","0","19","0","19","8","15","8","13","670","205","0","19","16","19","294","136","360","160",
"1400000US24031701408","Census Tract 7014.08; Montgomery County; Maryland","2967","359","0","19","186","108","1025","336","1756","546","1645","350","0","19","79","66","639","305","927","342","423","202","0","19","7","26","69","66","347","187","52","68","0","19","0","19","9","19","43","70","0","19","0","19","0","19","0","19","0","19","23","33","0","19","23","33","0","19","0","19","824","203","0","19","77","62","308","136","439","199",
"1400000US24031701409","Census Tract 7014.09; Montgomery County; Maryland","2687","579","142","188","322","159","802","203","1421","595","1799","585","132","173","94","62","454","145","1119","567","119","67","0","14","22","35","75","55","22","27","121","68","0","14","69","55","37","42","15","24","15","18","10","16","0","14","5","9","0","14","67","56","0","14","16","21","21","28","30","46","566","134","0","14","121","90","210","92","235","84",
"1400000US24031701414","Census Tract 7014.14; Montgomery County; Maryland","4118","670","299","259","554","421","1436","456","1829","466","2150","444","135","151","270","183","615","187","1130","355","441","247","0","19","21","33","209","193","211","149","452","355","164","230","132","205","0","19","156","141","0","19","0","19","0","19","0","19","0","19","15","25","0","19","0","19","0","19","15","25","1060","434","0","19","131","193","612","366","317","188",
"1400000US24031701415","Census Tract 7014.15; Montgomery County; Maryland","3639","680","21","38","393","225","1421","480","1804","667","1814","664","0","19","118","123","519","240","1177","567","330","245","0","19","138","161","152","171","40","75","231","136","0","19","0","19","154","113","77","94","0","19","0","19","0","19","0","19","0","19","199","159","0","19","0","19","26","38","173","149","1065","333","21","38","137","92","570","300","337","204",
"1400000US24031701417","Census Tract 7014.17; Montgomery County; Maryland","3272","508","101","113","1481","420","1241","468","449","236","2087","325","0","19","957","331","881","366","249","153","517","255","101","113","105","126","251","180","60","57","33","40","0","19","0","19","33","40","0","19","0","19","0","19","0","19","0","19","0","19","127","132","0","19","104","128","0","19","23","36","508","218","0","19","315","176","76","70","117","113",
"1400000US24031701418","Census Tract 7014.18; Montgomery County; Maryland","1679","300","60","69","239","118","559","171","821","325","1015","178","38","46","143","96","304","145","530","191","348","189","9","15","13","20","72","51","254","186","72","58","13","22","0","14","55","55","4","23","0","14","0","14","0","14","0","14","0","14","16","25","0","14","0","14","16","25","0","14","228","94","0","14","83","56","112","88","33","36",
"1400000US24031701422","Census Tract 7014.22; Montgomery County; Maryland","1401","238","168","97","420","185","752","272","61","90","1056","248","19","30","330","155","671","259","36","54","18","27","0","14","0","14","18","27","0","14","172","102","82","75","27","46","63","50","0","14","32","26","32","26","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","123","98","35","52","63","79","0","14","25","36",
"1400000US24031701423","Census Tract 7014.23; Montgomery County; Maryland","3072","581","153","94","906","343","1277","357","736","444","2015","364","17","27","523","215","987","287","488","258","375","182","0","19","155","108","184","129","36","43","243","164","55","42","133","134","55","64","0","19","0","19","0","19","0","19","0","19","0","19","80","81","53","75","10","16","17","28","0","19","359","231","28","40","85","70","34","32","212","224",
"1400000US24031701424","Census Tract 7014.24; Montgomery County; Maryland","1634","266","10","24","274","194","506","221","844","302","1173","226","5","13","111","105","365","192","692","249","105","85","5","11","25","29","20","39","55","71","80","77","0","14","42","64","9","15","29","35","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","276","94","0","14","96","57","112","69","68","62",
"1400000US24031701425","Census Tract 7014.25; Montgomery County; Maryland","1462","273","0","14","301","176","690","195","471","257","1145","280","0","14","155","150","519","151","471","257","37","47","0","14","37","47","0","14","0","14","74","63","0","14","36","48","38","38","0","14","42","36","0","14","10","16","32","33","0","14","67","58","0","14","29","34","38","50","0","14","97","60","0","14","34","34","63","50","0","14",
"1400000US24031701426","Census Tract 7014.26; Montgomery County; Maryland","3506","911","78","85","515","176","1058","288","1855","920","2507","858","78","85","285","138","633","214","1511","883","221","168","0","19","27","30","36","46","158","161","52","44","0","19","28","38","11","17","13","17","63","69","0","19","34","49","29","48","0","19","23","37","0","19","0","19","23","37","0","19","640","214","0","19","141","87","326","158","173","136",
"1400000US24031701427","Census Tract 7014.27; Montgomery County; Maryland","1871","218","21","34","220","153","778","213","852","271","1144","182","0","14","211","153","417","171","516","177","147","82","0","14","0","14","57","54","90","69","63","53","10","16","0","14","53","51","0","14","0","14","0","14","0","14","0","14","0","14","27","35","0","14","0","14","9","16","18","29","490","162","11","18","9","15","242","106","228","119",
"1400000US24031701503","Census Tract 7015.03; Montgomery County; Maryland","3931","693","83","93","275","189","1359","469","2214","739","2599","438","51","60","118","107","905","411","1525","493","320","171","0","19","94","103","0","19","226","146","57","65","32","54","0","19","13","23","12","22","0","19","0","19","0","19","0","19","0","19","73","63","0","19","15","25","23","37","35","38","882","337","0","19","48","49","418","142","416","345",
"1400000US24031701505","Census Tract 7015.05; Montgomery County; Maryland","3496","559","342","240","1304","404","1199","330","651","475","2260","500","178","154","768","260","819","244","495","437","149","120","20","34","79","75","0","19","50","89","443","238","109","136","265","199","69","59","0","19","0","19","0","19","0","19","0","19","0","19","35","44","35","44","0","19","0","19","0","19","609","244","0","19","192","153","311","190","106","94",
"1400000US24031701506","Census Tract 7015.06; Montgomery County; Maryland","2631","396","0","19","346","118","1462","318","823","339","1343","237","0","19","137","83","762","232","444","195","136","70","0","19","54","51","63","48","19","22","142","90","0","19","23","27","106","83","13","16","22","33","0","19","0","19","22","33","0","19","91","142","0","19","0","19","0","19","91","142","897","179","0","19","132","88","509","164","256","89",
"1400000US24031701507","Census Tract 7015.07; Montgomery County; Maryland","2309","386","74","118","231","103","970","228","1034","388","1020","255","0","19","82","51","435","166","503","215","123","99","0","19","0","19","47","39","76","85","167","114","36","58","17","21","85","86","29","27","61","57","38","60","0","19","23","25","0","19","10","15","0","19","0","19","10","15","0","19","928","283","0","19","132","69","370","117","426","247",
"1400000US24031701508","Census Tract 7015.08; Montgomery County; Maryland","2373","441","17","21","1112","394","644","224","600","379","1473","323","0","14","519","160","447","186","507","342","213","164","0","14","142","158","26","28","45","51","158","132","7","13","48","50","103","128","0","14","0","14","0","14","0","14","0","14","0","14","21","33","0","14","21","33","0","14","0","14","508","253","10","16","382","242","68","56","48","57",
"1400000US24031701509","Census Tract 7015.09; Montgomery County; Maryland","3069","487","303","199","1422","459","1024","409","320","232","1695","390","54","76","812","315","640","318","189","157","377","223","0","19","138","126","198","189","41","54","380","276","114","124","212","251","29","39","25","42","11","18","0","19","0","19","11","18","0","19","219","234","85","109","134","215","0","19","0","19","387","171","50","71","126","117","146","76","65","80",
"1400000US24031701601","Census Tract 7016.01; Montgomery County; Maryland","1164","171","106","50","448","158","399","158","211","115","733","145","46","36","191","80","376","151","120","71","167","78","12","20","77","60","0","14","78","51","70","44","41","29","29","31","0","14","0","14","21","23","0","14","21","23","0","14","0","14","107","123","0","14","101","122","6","14","0","14","66","40","7","11","29","28","17","20","13","22",
"1400000US24031701602","Census Tract 7016.02; Montgomery County; Maryland","3203","454","231","151","458","160","1030","326","1484","328","1766","363","30","36","223","107","590","236","923","273","712","256","84","116","102","78","196","157","330","130","362","212","68","59","92","89","82","90","120","136","0","19","0","19","0","19","0","19","0","19","135","88","49","61","35","54","51","54","0","19","228","104","0","19","6","17","111","66","111","86",
"1400000US24031701701","Census Tract 7017.01; Montgomery County; Maryland","1683","205","221","136","672","164","553","158","237","141","510","120","13","22","141","76","266","93","90","75","96","71","0","14","61","70","35","29","0","14","318","157","148","141","53","41","67","49","50","46","43","41","0","14","43","41","0","14","0","14","121","63","11","17","44","32","47","47","19","22","595","151","49","41","330","115","138","79","78","64",
"1400000US24031701702","Census Tract 7017.02; Montgomery County; Maryland","1375","275","181","115","705","267","229","89","260","159","505","120","25","28","281","85","47","38","152","90","96","65","0","14","7","11","65","56","24","28","262","117","105","91","117","66","19","25","21","24","43","50","34","49","0","14","9","11","0","14","13","15","6","11","7","11","0","14","0","14","456","247","11","16","293","243","89","74","63","50",
"1400000US24031701703","Census Tract 7017.03; Montgomery County; Maryland","2072","322","13","20","583","166","1056","290","420","241","1122","276","0","14","330","141","591","240","201","140","100","54","0","14","25","27","19","22","56","45","115","55","13","20","15","18","31","30","56","49","29","43","0","14","3","9","0","14","26","44","13","22","0","14","13","22","0","14","0","14","693","230","0","14","197","93","415","197","81","71",
"1400000US24031701704","Census Tract 7017.04; Montgomery County; Maryland","1339","184","12","19","466","172","638","148","223","93","427","107","0","14","112","86","260","78","55","34","105","68","0","14","63","60","10","16","32","36","140","71","12","19","52","43","56","42","20","26","27","30","0","14","0","14","16","25","11","18","70","60","0","14","12","18","11","19","47","53","570","164","0","14","227","123","285","108","58","46",
"1400000US24031701800","Census Tract 7018; Montgomery County; Maryland","2189","245","136","94","702","223","1129","283","222","158","725","216","70","80","202","102","372","195","81","92","151","73","12","19","66","51","51","47","22","27","379","167","29","28","87","51","203","158","60","64","61","41","0","14","0","14","61","41","0","14","32","51","0","14","0","14","32","51","0","14","841","159","25","30","347","152","410","122","59","48",
"1400000US24031701900","Census Tract 7019; Montgomery County; Maryland","1632","377","260","126","818","359","427","225","127","149","765","273","0","14","378","174","275","179","112","146","121","107","60","95","25","40","30","32","6","10","352","95","131","77","143","73","78","64","0","14","0","14","0","14","0","14","0","14","0","14","166","129","63","69","103","177","0","14","0","14","228","99","6","14","169","88","44","38","9","15",
"1400000US24031702000","Census Tract 7020; Montgomery County; Maryland","2797","383","222","162","778","320","1032","336","765","311","1399","323","0","19","200","102","696","287","503","189","733","232","145","133","270","178","137","93","181","129","399","199","29","44","229","162","136","98","5","8","0","19","0","19","0","19","0","19","0","19","18","28","0","19","18","28","0","19","0","19","248","88","48","45","61","62","63","48","76","61",
"1400000US24031702101","Census Tract 7021.01; Montgomery County; Maryland","2828","398","300","200","535","228","1387","381","606","261","1804","367","62","64","366","134","942","350","434","231","345","168","27","31","85","93","176","111","57","64","370","201","211","171","75","92","84","69","0","19","0","19","0","19","0","19","0","19","0","19","28","29","0","19","0","19","0","19","28","29","281","161","0","19","9","15","185","148","87","69",
"1400000US24031702102","Census Tract 7021.02; Montgomery County; Maryland","1745","233","0","14","251","87","980","220","514","144","774","131","0","14","116","61","438","115","220","107","40","30","0","14","9","14","15","20","16","17","38","28","0","14","17","18","11","16","10","16","0","14","0","14","0","14","0","14","0","14","21","17","0","14","10","15","11","17","0","14","872","263","0","14","99","54","505","201","268","142",
"1400000US24031702200","Census Tract 7022; Montgomery County; Maryland","2236","210","170","122","644","169","1080","217","342","123","787","127","61","59","251","93","285","76","190","79","139","73","50","52","20","23","59","45","10","13","138","62","18","27","50","35","70","43","0","14","35","35","0","14","20","31","7","11","8","13","50","40","0","14","14","23","36","31","0","14","1087","201","41","46","289","120","623","198","134","83",
"1400000US24031702301","Census Tract 7023.01; Montgomery County; Maryland","1785","259","123","120","684","207","885","321","93","86","939","222","14","22","293","116","555","246","77","77","112","86","0","14","8","14","104","82","0","14","244","101","38","49","129","68","77","67","0","14","0","14","0","14","0","14","0","14","0","14","182","102","7","11","116","92","59","45","0","14","308","127","64","103","138","60","90","61","16","26",
"1400000US24031702302","Census Tract 7023.02; Montgomery County; Maryland","2295","359","190","137","1044","223","929","239","132","98","1014","242","11","18","510","165","413","176","80","83","217","99","0","14","102","65","92","84","23","37","271","129","118","86","133","88","9","14","11","18","63","49","0","14","28","26","35","45","0","14","115","82","40","62","29","38","46","38","0","14","615","201","21","33","242","104","334","138","18","20",
"1400000US24031702401","Census Tract 7024.01; Montgomery County; Maryland","1472","215","47","38","468","143","826","224","131","82","743","159","0","14","176","82","496","160","71","53","36","38","0","14","0","14","29","36","7","11","98","59","41","36","31","34","26","28","0","14","32","31","6","10","0","14","26","29","0","14","31","28","0","14","31","28","0","14","0","14","532","143","0","14","230","110","249","94","53","39",
"1400000US24031702402","Census Tract 7024.02; Montgomery County; Maryland","2838","380","437","189","1578","470","656","327","167","159","768","203","28","49","448","203","278","162","14","23","129","121","0","14","12","22","91","115","26","45","711","271","137","111","447","264","94","76","33","54","47","48","0","14","29","32","18","35","0","14","104","99","68","83","21","27","15","24","0","14","1079","287","204","138","621","252","160","124","94","108",
"1400000US24031702501","Census Tract 7025.01; Montgomery County; Maryland","2729","303","505","194","1775","346","449","226","0","14","1149","281","16","26","912","245","221","151","0","14","17","27","0","14","17","27","0","14","0","14","265","135","138","93","110","94","17","30","0","14","71","59","0","14","47","51","24","29","0","14","200","98","181","95","19","30","0","14","0","14","1027","253","170","113","670","222","187","119","0","14",
"1400000US24031702502","Census Tract 7025.02; Montgomery County; Maryland","1124","221","211","109","744","212","169","90","0","14","436","191","0","14","344","178","92","56","0","14","40","38","0","14","40","38","0","14","0","14","192","112","103","86","89","72","0","14","0","14","125","78","61","59","64","56","0","14","0","14","42","46","9","15","0","14","33","43","0","14","289","101","38","39","207","95","44","38","0","14",
"1400000US24031702503","Census Tract 7025.03; Montgomery County; Maryland","3325","524","602","216","1858","579","865","319","0","14","1118","281","105","92","472","187","541","246","0","14","0","14","0","14","0","14","0","14","0","14","489","206","181","140","308","138","0","14","0","14","275","159","88","89","187","133","0","14","0","14","30","45","6","10","24","40","0","14","0","14","1413","492","222","130","867","491","324","205","0","14",
"1400000US24031702602","Census Tract 7026.02; Montgomery County; Maryland","3552","569","297","195","1713","364","1087","434","455","346","1801","380","49","75","963","226","642","306","147","133","130","92","24","36","89","83","17","27","0","19","594","244","152","146","198","118","169","141","75","91","163","121","0","19","67","67","79","99","17","28","171","150","0","19","151","148","20","30","0","19","693","257","72","68","245","148","160","115","216","171",
"1400000US24031702603","Census Tract 7026.03; Montgomery County; Maryland","1437","260","342","164","673","234","378","175","44","70","457","127","15","26","244","115","172","87","26","42","65","76","0","14","47","73","0","14","18","29","272","103","140","83","99","69","33","36","0","14","28","35","0","14","28","35","0","14","0","14","25","28","0","14","13","21","12","18","0","14","590","186","187","122","242","133","161","101","0","14",
"1400000US24031702604","Census Tract 7026.04; Montgomery County; Maryland","2541","495","495","221","1446","484","419","189","181","195","1076","229","57","64","609","184","316","176","94","101","76","71","21","34","55","64","0","14","0","14","410","179","201","117","128","98","57","72","24","37","83","93","58","83","13","26","12","20","0","14","28","47","25","34","3","20","0","14","0","14","868","459","133","98","638","439","34","37","63","97",
