TRACTCE,GEOID,Geography,NAME,route_name,DESCRIPTIO,RT_D,ROUTE,DIRECTION,ORIGIN,DESTINATIO,STATE,GEOMETRYSO,OBJECTID,SHAPE_ID,SHAPELEN,route_id,route_short_name,route_long_name,route_desc,route_color,route_text_color,route_type_text,wkday_departures,sat_departures,sun_departures,agency,wkday_riders,sat_riders,sun_riders,SquareMile
700613,24031700613,1400000US24031700613,7006.13,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,37239,NA,8900,71,71-Shady Grove-Kingsview P & R,Rte71operate AM KV-SE-PM-SE-KV,408080,FFFFFF,Bus,13,0,0,MC RideOn,121,0,0,4.89883881842
700718,24031700718,1400000US24031700718,7007.18,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,37239,NA,8900,71,71-Shady Grove-Kingsview P & R,Rte71operate AM KV-SE-PM-SE-KV,408080,FFFFFF,Bus,13,0,0,MC RideOn,121,0,0,1.00853668473
700724,24031700724,1400000US24031700724,7007.24,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,37239,NA,8900,71,71-Shady Grove-Kingsview P & R,Rte71operate AM KV-SE-PM-SE-KV,408080,FFFFFF,Bus,13,0,0,MC RideOn,121,0,0,0.317855194648
700611,24031700611,1400000US24031700611,7006.11,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,37239,NA,8900,71,71-Shady Grove-Kingsview P & R,Rte71operate AM KV-SE-PM-SE-KV,408080,FFFFFF,Bus,13,0,0,MC RideOn,121,0,0,6.16955248615
700822,24031700822,1400000US24031700822,7008.22,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,37239,NA,8900,71,71-Shady Grove-Kingsview P & R,Rte71operate AM KV-SE-PM-SE-KV,408080,FFFFFF,Bus,13,0,0,MC RideOn,121,0,0,0.281985779195
700839,24031700839,1400000US24031700839,7008.39,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,37240,NA,8900,71,71-Shady Grove-Kingsview P & R,Rte71operate AM KV-SE-PM-SE-KV,408080,FFFFFF,Bus,13,0,0,MC RideOn,121,0,0,0.649849620018
700837,24031700837,1400000US24031700837,7008.37,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,37240,NA,8900,71,71-Shady Grove-Kingsview P & R,Rte71operate AM KV-SE-PM-SE-KV,408080,FFFFFF,Bus,13,0,0,MC RideOn,121,0,0,0.606223278358
700711,24031700711,1400000US24031700711,7007.11,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,37241,NA,8901,73,73-Shady Grove-Gateway Center,Rte 73 operates AM-CB-SE-PM-SE,C83775,FFFFFF,Bus,32,0,0,MC RideOn,107,0,0,1.77369636756
700830,24031700830,1400000US24031700830,7008.3,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,37241,NA,8901,73,73-Shady Grove-Gateway Center,Rte 73 operates AM-CB-SE-PM-SE,C83775,FFFFFF,Bus,32,0,0,MC RideOn,107,0,0,0.687270983017
700314,24031700314,1400000US24031700314,7003.14,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,37241,NA,8901,73,73-Shady Grove-Gateway Center,Rte 73 operates AM-CB-SE-PM-SE,C83775,FFFFFF,Bus,32,0,0,MC RideOn,107,0,0,1.06915492366
700732,24031700732,1400000US24031700732,7007.32,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,37241,NA,8901,73,73-Shady Grove-Gateway Center,Rte 73 operates AM-CB-SE-PM-SE,C83775,FFFFFF,Bus,32,0,0,MC RideOn,107,0,0,0.594714993539
700733,24031700733,1400000US24031700733,7007.33,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,37241,NA,8901,73,73-Shady Grove-Gateway Center,Rte 73 operates AM-CB-SE-PM-SE,C83775,FFFFFF,Bus,32,0,0,MC RideOn,107,0,0,1.0256762927
700317,24031700317,1400000US24031700317,7003.17,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,37241,NA,8901,73,73-Shady Grove-Gateway Center,Rte 73 operates AM-CB-SE-PM-SE,C83775,FFFFFF,Bus,32,0,0,MC RideOn,107,0,0,18.8723508229
700316,24031700316,1400000US24031700316,7003.16,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,37241,NA,8901,73,73-Shady Grove-Gateway Center,Rte 73 operates AM-CB-SE-PM-SE,C83775,FFFFFF,Bus,32,0,0,MC RideOn,107,0,0,1.7566507904
700728,24031700728,1400000US24031700728,7007.28,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,37241,NA,8901,73,73-Shady Grove-Gateway Center,Rte 73 operates AM-CB-SE-PM-SE,C83775,FFFFFF,Bus,32,0,0,MC RideOn,107,0,0,0.824191816834
700313,24031700313,1400000US24031700313,7003.13,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,37241,NA,8901,73,73-Shady Grove-Gateway Center,Rte 73 operates AM-CB-SE-PM-SE,C83775,FFFFFF,Bus,32,0,0,MC RideOn,107,0,0,1.08036700547
700210,24031700210,1400000US24031700210,7002.1,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,37241,NA,8901,73,73-Shady Grove-Gateway Center,Rte 73 operates AM-CB-SE-PM-SE,C83775,FFFFFF,Bus,32,0,0,MC RideOn,107,0,0,1.78202633489
700832,24031700832,1400000US24031700832,7008.32,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,37241,NA,8901,73,73-Shady Grove-Gateway Center,Rte 73 operates AM-CB-SE-PM-SE,C83775,FFFFFF,Bus,32,0,0,MC RideOn,107,0,0,0.531005834367
700718,24031700718,1400000US24031700718,7007.18,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,37241,NA,8901,73,73-Shady Grove-Gateway Center,Rte 73 operates AM-CB-SE-PM-SE,C83775,FFFFFF,Bus,32,0,0,MC RideOn,107,0,0,1.00853668473
700724,24031700724,1400000US24031700724,7007.24,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,37241,NA,8901,73,73-Shady Grove-Gateway Center,Rte 73 operates AM-CB-SE-PM-SE,C83775,FFFFFF,Bus,32,0,0,MC RideOn,107,0,0,0.317855194648
700723,24031700723,1400000US24031700723,7007.23,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,37241,NA,8901,73,73-Shady Grove-Gateway Center,Rte 73 operates AM-CB-SE-PM-SE,C83775,FFFFFF,Bus,32,0,0,MC RideOn,107,0,0,0.694597429606
700308,24031700308,1400000US24031700308,7003.08,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,37243,NA,8901,73,73-Shady Grove-Gateway Center,Rte 73 operates AM-CB-SE-PM-SE,C83775,FFFFFF,Bus,32,0,0,MC RideOn,107,0,0,0.952283699859
700309,24031700309,1400000US24031700309,7003.09,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,37243,NA,8901,73,73-Shady Grove-Gateway Center,Rte 73 operates AM-CB-SE-PM-SE,C83775,FFFFFF,Bus,32,0,0,MC RideOn,107,0,0,0.89981475915
700706,24031700706,1400000US24031700706,7007.06,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,37243,NA,8901,73,73-Shady Grove-Gateway Center,Rte 73 operates AM-CB-SE-PM-SE,C83775,FFFFFF,Bus,32,0,0,MC RideOn,107,0,0,1.42066968698
700818,24031700818,1400000US24031700818,7008.18,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,37243,NA,8901,73,73-Shady Grove-Gateway Center,Rte 73 operates AM-CB-SE-PM-SE,C83775,FFFFFF,Bus,32,0,0,MC RideOn,107,0,0,0.865589609496
700829,24031700829,1400000US24031700829,7008.29,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,37243,NA,8901,73,73-Shady Grove-Gateway Center,Rte 73 operates AM-CB-SE-PM-SE,C83775,FFFFFF,Bus,32,0,0,MC RideOn,107,0,0,1.53220886712
700839,24031700839,1400000US24031700839,7008.39,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,37243,NA,8901,73,73-Shady Grove-Gateway Center,Rte 73 operates AM-CB-SE-PM-SE,C83775,FFFFFF,Bus,32,0,0,MC RideOn,107,0,0,0.649849620018
700837,24031700837,1400000US24031700837,7008.37,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,37243,NA,8901,73,73-Shady Grove-Gateway Center,Rte 73 operates AM-CB-SE-PM-SE,C83775,FFFFFF,Bus,32,0,0,MC RideOn,107,0,0,0.606223278358
700819,24031700819,1400000US24031700819,7008.19,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,37243,NA,8901,73,73-Shady Grove-Gateway Center,Rte 73 operates AM-CB-SE-PM-SE,C83775,FFFFFF,Bus,32,0,0,MC RideOn,107,0,0,0.861818275751
700610,24031700610,1400000US24031700610,7006.1,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,37245,NA,8902,74,74-Shady Grove-Germantown Transit,Rte 74 operates Monday-Friday,8000FF,FFFFFF,Bus,61,48,0,MC RideOn,874,484,0,2.06694808081
700309,24031700309,1400000US24031700309,7003.09,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,37245,NA,8902,74,74-Shady Grove-Germantown Transit,Rte 74 operates Monday-Friday,8000FF,FFFFFF,Bus,61,48,0,MC RideOn,874,484,0,0.89981475915
700711,24031700711,1400000US24031700711,7007.11,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,37245,NA,8902,74,74-Shady Grove-Germantown Transit,Rte 74 operates Monday-Friday,8000FF,FFFFFF,Bus,61,48,0,MC RideOn,874,484,0,1.77369636756
700815,24031700815,1400000US24031700815,7008.15,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,37245,NA,8902,74,74-Shady Grove-Germantown Transit,Rte 74 operates Monday-Friday,8000FF,FFFFFF,Bus,61,48,0,MC RideOn,874,484,0,1.05889838862
700818,24031700818,1400000US24031700818,7008.18,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,37245,NA,8902,74,74-Shady Grove-Germantown Transit,Rte 74 operates Monday-Friday,8000FF,FFFFFF,Bus,61,48,0,MC RideOn,874,484,0,0.865589609496
700614,24031700614,1400000US24031700614,7006.14,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,37245,NA,8902,74,74-Shady Grove-Germantown Transit,Rte 74 operates Monday-Friday,8000FF,FFFFFF,Bus,61,48,0,MC RideOn,874,484,0,0.899821677943
700829,24031700829,1400000US24031700829,7008.29,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,37245,NA,8902,74,74-Shady Grove-Germantown Transit,Rte 74 operates Monday-Friday,8000FF,FFFFFF,Bus,61,48,0,MC RideOn,874,484,0,1.53220886712
700838,24031700838,1400000US24031700838,7008.38,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,37245,NA,8902,74,74-Shady Grove-Germantown Transit,Rte 74 operates Monday-Friday,8000FF,FFFFFF,Bus,61,48,0,MC RideOn,874,484,0,0.968151785535
700732,24031700732,1400000US24031700732,7007.32,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,37245,NA,8902,74,74-Shady Grove-Germantown Transit,Rte 74 operates Monday-Friday,8000FF,FFFFFF,Bus,61,48,0,MC RideOn,874,484,0,0.594714993539
700728,24031700728,1400000US24031700728,7007.28,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,37245,NA,8902,74,74-Shady Grove-Germantown Transit,Rte 74 operates Monday-Friday,8000FF,FFFFFF,Bus,61,48,0,MC RideOn,874,484,0,0.824191816834
700839,24031700839,1400000US24031700839,7008.39,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,37245,NA,8902,74,74-Shady Grove-Germantown Transit,Rte 74 operates Monday-Friday,8000FF,FFFFFF,Bus,61,48,0,MC RideOn,874,484,0,0.649849620018
700836,24031700836,1400000US24031700836,7008.36,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,37245,NA,8902,74,74-Shady Grove-Germantown Transit,Rte 74 operates Monday-Friday,8000FF,FFFFFF,Bus,61,48,0,MC RideOn,874,484,0,0.429485535357
700837,24031700837,1400000US24031700837,7008.37,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,37245,NA,8902,74,74-Shady Grove-Germantown Transit,Rte 74 operates Monday-Friday,8000FF,FFFFFF,Bus,61,48,0,MC RideOn,874,484,0,0.606223278358
700613,24031700613,1400000US24031700613,7006.13,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,37245,NA,8902,74,74-Shady Grove-Germantown Transit,Rte 74 operates Monday-Friday,8000FF,FFFFFF,Bus,61,48,0,MC RideOn,874,484,0,4.89883881842
700823,24031700823,1400000US24031700823,7008.23,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,37245,NA,8902,74,74-Shady Grove-Germantown Transit,Rte 74 operates Monday-Friday,8000FF,FFFFFF,Bus,61,48,0,MC RideOn,874,484,0,0.607540035298
700718,24031700718,1400000US24031700718,7007.18,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,37245,NA,8902,74,74-Shady Grove-Germantown Transit,Rte 74 operates Monday-Friday,8000FF,FFFFFF,Bus,61,48,0,MC RideOn,874,484,0,1.00853668473
700828,24031700828,1400000US24031700828,7008.28,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,37246,NA,8902,74,74-Shady Grove-Germantown Transit,Rte 74 operates Monday-Friday,8000FF,FFFFFF,Bus,61,48,0,MC RideOn,874,484,0,0.499645447537
700826,24031700826,1400000US24031700826,7008.26,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,37246,NA,8902,74,74-Shady Grove-Germantown Transit,Rte 74 operates Monday-Friday,8000FF,FFFFFF,Bus,61,48,0,MC RideOn,874,484,0,0.809789798722
700306,24031700306,1400000US24031700306,7003.06,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,37247,NA,8903,75,75-ClarksburgCorrectional-Germantwn,Rte 75 operates Monday-Friday,FFC4E1,FFFFFF,Bus,60,46,46,MC RideOn,528,357,227,1.18623759202
700309,24031700309,1400000US24031700309,7003.09,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,37247,NA,8903,75,75-ClarksburgCorrectional-Germantwn,Rte 75 operates Monday-Friday,FFC4E1,FFFFFF,Bus,60,46,46,MC RideOn,528,357,227,0.89981475915
700310,24031700310,1400000US24031700310,7003.1,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,37247,NA,8903,75,75-ClarksburgCorrectional-Germantwn,Rte 75 operates Monday-Friday,FFC4E1,FFFFFF,Bus,60,46,46,MC RideOn,528,357,227,0.845995933255
700815,24031700815,1400000US24031700815,7008.15,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,37247,NA,8903,75,75-ClarksburgCorrectional-Germantwn,Rte 75 operates Monday-Friday,FFC4E1,FFFFFF,Bus,60,46,46,MC RideOn,528,357,227,1.05889838862
700818,24031700818,1400000US24031700818,7008.18,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,37247,NA,8903,75,75-ClarksburgCorrectional-Germantwn,Rte 75 operates Monday-Friday,FFC4E1,FFFFFF,Bus,60,46,46,MC RideOn,528,357,227,0.865589609496
700835,24031700835,1400000US24031700835,7008.35,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,37247,NA,8903,75,75-ClarksburgCorrectional-Germantwn,Rte 75 operates Monday-Friday,FFC4E1,FFFFFF,Bus,60,46,46,MC RideOn,528,357,227,2.19415136617
700830,24031700830,1400000US24031700830,7008.3,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,37247,NA,8903,75,75-ClarksburgCorrectional-Germantwn,Rte 75 operates Monday-Friday,FFC4E1,FFFFFF,Bus,60,46,46,MC RideOn,528,357,227,0.687270983017
700314,24031700314,1400000US24031700314,7003.14,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,37247,NA,8903,75,75-ClarksburgCorrectional-Germantwn,Rte 75 operates Monday-Friday,FFC4E1,FFFFFF,Bus,60,46,46,MC RideOn,528,357,227,1.06915492366
700317,24031700317,1400000US24031700317,7003.17,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,37247,NA,8903,75,75-ClarksburgCorrectional-Germantwn,Rte 75 operates Monday-Friday,FFC4E1,FFFFFF,Bus,60,46,46,MC RideOn,528,357,227,18.8723508229
700318,24031700318,1400000US24031700318,7003.18,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,37247,NA,8903,75,75-ClarksburgCorrectional-Germantwn,Rte 75 operates Monday-Friday,FFC4E1,FFFFFF,Bus,60,46,46,MC RideOn,528,357,227,4.47547865124
700315,24031700315,1400000US24031700315,7003.15,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,37247,NA,8903,75,75-ClarksburgCorrectional-Germantwn,Rte 75 operates Monday-Friday,FFC4E1,FFFFFF,Bus,60,46,46,MC RideOn,528,357,227,2.5977106553
700316,24031700316,1400000US24031700316,7003.16,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,37247,NA,8903,75,75-ClarksburgCorrectional-Germantwn,Rte 75 operates Monday-Friday,FFC4E1,FFFFFF,Bus,60,46,46,MC RideOn,528,357,227,1.7566507904
700313,24031700313,1400000US24031700313,7003.13,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,37247,NA,8903,75,75-ClarksburgCorrectional-Germantwn,Rte 75 operates Monday-Friday,FFC4E1,FFFFFF,Bus,60,46,46,MC RideOn,528,357,227,1.08036700547
700210,24031700210,1400000US24031700210,7002.1,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,37247,NA,8903,75,75-ClarksburgCorrectional-Germantwn,Rte 75 operates Monday-Friday,FFC4E1,FFFFFF,Bus,60,46,46,MC RideOn,528,357,227,1.78202633489
700604,24031700604,1400000US24031700604,7006.04,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,37255,NA,8904,76,76-Shady Grove-Poolesville,Rte 76 operates Monday-Friday,804040,FFFFFF,Bus,51,36,0,MC RideOn,297,86,0,17.3407204212
700500,24031700500,1400000US24031700500,7005,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,37255,NA,8904,76,76-Shady Grove-Poolesville,Rte 76 operates Monday-Friday,804040,FFFFFF,Bus,51,36,0,MC RideOn,297,86,0,70.0910942728
700711,24031700711,1400000US24031700711,7007.11,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,37255,NA,8904,76,76-Shady Grove-Poolesville,Rte 76 operates Monday-Friday,804040,FFFFFF,Bus,51,36,0,MC RideOn,297,86,0,1.77369636756
700829,24031700829,1400000US24031700829,7008.29,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,37255,NA,8904,76,76-Shady Grove-Poolesville,Rte 76 operates Monday-Friday,804040,FFFFFF,Bus,51,36,0,MC RideOn,297,86,0,1.53220886712
700824,24031700824,1400000US24031700824,7008.24,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,37255,NA,8904,76,76-Shady Grove-Poolesville,Rte 76 operates Monday-Friday,804040,FFFFFF,Bus,51,36,0,MC RideOn,297,86,0,0.368291552916
700732,24031700732,1400000US24031700732,7007.32,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,37255,NA,8904,76,76-Shady Grove-Poolesville,Rte 76 operates Monday-Friday,804040,FFFFFF,Bus,51,36,0,MC RideOn,297,86,0,0.594714993539
700728,24031700728,1400000US24031700728,7007.28,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,37255,NA,8904,76,76-Shady Grove-Poolesville,Rte 76 operates Monday-Friday,804040,FFFFFF,Bus,51,36,0,MC RideOn,297,86,0,0.824191816834
700839,24031700839,1400000US24031700839,7008.39,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,37255,NA,8904,76,76-Shady Grove-Poolesville,Rte 76 operates Monday-Friday,804040,FFFFFF,Bus,51,36,0,MC RideOn,297,86,0,0.649849620018
700836,24031700836,1400000US24031700836,7008.36,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,37255,NA,8904,76,76-Shady Grove-Poolesville,Rte 76 operates Monday-Friday,804040,FFFFFF,Bus,51,36,0,MC RideOn,297,86,0,0.429485535357
700837,24031700837,1400000US24031700837,7008.37,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,37255,NA,8904,76,76-Shady Grove-Poolesville,Rte 76 operates Monday-Friday,804040,FFFFFF,Bus,51,36,0,MC RideOn,297,86,0,0.606223278358
700718,24031700718,1400000US24031700718,7007.18,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,37255,NA,8904,76,76-Shady Grove-Poolesville,Rte 76 operates Monday-Friday,804040,FFFFFF,Bus,51,36,0,MC RideOn,297,86,0,1.00853668473
700611,24031700611,1400000US24031700611,7006.11,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,37255,NA,8904,76,76-Shady Grove-Poolesville,Rte 76 operates Monday-Friday,804040,FFFFFF,Bus,51,36,0,MC RideOn,297,86,0,6.16955248615
700616,24031700616,1400000US24031700616,7006.16,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,37255,NA,8904,76,76-Shady Grove-Poolesville,Rte 76 operates Monday-Friday,804040,FFFFFF,Bus,51,36,0,MC RideOn,297,86,0,1.12548814367
700826,24031700826,1400000US24031700826,7008.26,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,37255,NA,8904,76,76-Shady Grove-Poolesville,Rte 76 operates Monday-Friday,804040,FFFFFF,Bus,51,36,0,MC RideOn,297,86,0,0.809789798722
700615,24031700615,1400000US24031700615,7006.15,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,37255,NA,8904,76,76-Shady Grove-Poolesville,Rte 76 operates Monday-Friday,804040,FFFFFF,Bus,51,36,0,MC RideOn,297,86,0,1.06014271796
700828,24031700828,1400000US24031700828,7008.28,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,37259,NA,8904,76,76-Shady Grove-Poolesville,Rte 76 operates Monday-Friday,804040,FFFFFF,Bus,51,36,0,MC RideOn,297,86,0,0.499645447537
700610,24031700610,1400000US24031700610,7006.1,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,37263,NA,8905,78,78-Shady Grove-Kingsview P & R,Rte78operate AM-KV-SE-PM-SE-KV,FF8080,FFFFFF,Bus,37,36,0,MC RideOn,341,156,0,2.06694808081
700306,24031700306,1400000US24031700306,7003.06,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,37263,NA,8905,78,78-Shady Grove-Kingsview P & R,Rte78operate AM-KV-SE-PM-SE-KV,FF8080,FFFFFF,Bus,37,36,0,MC RideOn,341,156,0,1.18623759202
700706,24031700706,1400000US24031700706,7007.06,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,37263,NA,8905,78,78-Shady Grove-Kingsview P & R,Rte78operate AM-KV-SE-PM-SE-KV,FF8080,FFFFFF,Bus,37,36,0,MC RideOn,341,156,0,1.42066968698
700711,24031700711,1400000US24031700711,7007.11,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,37263,NA,8905,78,78-Shady Grove-Kingsview P & R,Rte78operate AM-KV-SE-PM-SE-KV,FF8080,FFFFFF,Bus,37,36,0,MC RideOn,341,156,0,1.77369636756
700815,24031700815,1400000US24031700815,7008.15,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,37263,NA,8905,78,78-Shady Grove-Kingsview P & R,Rte78operate AM-KV-SE-PM-SE-KV,FF8080,FFFFFF,Bus,37,36,0,MC RideOn,341,156,0,1.05889838862
700614,24031700614,1400000US24031700614,7006.14,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,37263,NA,8905,78,78-Shady Grove-Kingsview P & R,Rte78operate AM-KV-SE-PM-SE-KV,FF8080,FFFFFF,Bus,37,36,0,MC RideOn,341,156,0,0.899821677943
700829,24031700829,1400000US24031700829,7008.29,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,37263,NA,8905,78,78-Shady Grove-Kingsview P & R,Rte78operate AM-KV-SE-PM-SE-KV,FF8080,FFFFFF,Bus,37,36,0,MC RideOn,341,156,0,1.53220886712
700732,24031700732,1400000US24031700732,7007.32,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,37263,NA,8905,78,78-Shady Grove-Kingsview P & R,Rte78operate AM-KV-SE-PM-SE-KV,FF8080,FFFFFF,Bus,37,36,0,MC RideOn,341,156,0,0.594714993539
700728,24031700728,1400000US24031700728,7007.28,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,37263,NA,8905,78,78-Shady Grove-Kingsview P & R,Rte78operate AM-KV-SE-PM-SE-KV,FF8080,FFFFFF,Bus,37,36,0,MC RideOn,341,156,0,0.824191816834
700820,24031700820,1400000US24031700820,7008.2,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,37263,NA,8905,78,78-Shady Grove-Kingsview P & R,Rte78operate AM-KV-SE-PM-SE-KV,FF8080,FFFFFF,Bus,37,36,0,MC RideOn,341,156,0,0.328117209766
700613,24031700613,1400000US24031700613,7006.13,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,37263,NA,8905,78,78-Shady Grove-Kingsview P & R,Rte78operate AM-KV-SE-PM-SE-KV,FF8080,FFFFFF,Bus,37,36,0,MC RideOn,341,156,0,4.89883881842
700718,24031700718,1400000US24031700718,7007.18,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,37263,NA,8905,78,78-Shady Grove-Kingsview P & R,Rte78operate AM-KV-SE-PM-SE-KV,FF8080,FFFFFF,Bus,37,36,0,MC RideOn,341,156,0,1.00853668473
700724,24031700724,1400000US24031700724,7007.24,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,37263,NA,8905,78,78-Shady Grove-Kingsview P & R,Rte78operate AM-KV-SE-PM-SE-KV,FF8080,FFFFFF,Bus,37,36,0,MC RideOn,341,156,0,0.317855194648
700611,24031700611,1400000US24031700611,7006.11,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,37263,NA,8905,78,78-Shady Grove-Kingsview P & R,Rte78operate AM-KV-SE-PM-SE-KV,FF8080,FFFFFF,Bus,37,36,0,MC RideOn,341,156,0,6.16955248615
700822,24031700822,1400000US24031700822,7008.22,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,37263,NA,8905,78,78-Shady Grove-Kingsview P & R,Rte78operate AM-KV-SE-PM-SE-KV,FF8080,FFFFFF,Bus,37,36,0,MC RideOn,341,156,0,0.281985779195
700839,24031700839,1400000US24031700839,7008.39,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,37265,NA,8905,78,78-Shady Grove-Kingsview P & R,Rte78operate AM-KV-SE-PM-SE-KV,FF8080,FFFFFF,Bus,37,36,0,MC RideOn,341,156,0,0.649849620018
700837,24031700837,1400000US24031700837,7008.37,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,37265,NA,8905,78,78-Shady Grove-Kingsview P & R,Rte78operate AM-KV-SE-PM-SE-KV,FF8080,FFFFFF,Bus,37,36,0,MC RideOn,341,156,0,0.606223278358
700711,24031700711,1400000US24031700711,7007.11,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,37267,NA,8906,79,79-Shady Grove-Clarksburg,Rte79operate AM-CB-SE-PM-SE-CB,808000,FFFFFF,Bus,14,0,0,MC RideOn,92,0,0,1.77369636756
700835,24031700835,1400000US24031700835,7008.35,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,37267,NA,8906,79,79-Shady Grove-Clarksburg,Rte79operate AM-CB-SE-PM-SE-CB,808000,FFFFFF,Bus,14,0,0,MC RideOn,92,0,0,2.19415136617
700833,24031700833,1400000US24031700833,7008.33,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,37267,NA,8906,79,79-Shady Grove-Clarksburg,Rte79operate AM-CB-SE-PM-SE-CB,808000,FFFFFF,Bus,14,0,0,MC RideOn,92,0,0,0.91251462542
700732,24031700732,1400000US24031700732,7007.32,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,37267,NA,8906,79,79-Shady Grove-Clarksburg,Rte79operate AM-CB-SE-PM-SE-CB,808000,FFFFFF,Bus,14,0,0,MC RideOn,92,0,0,0.594714993539
