Geography,SquareMile,totalBuildings,totalDwellings,halfm_stop_totalBuildings,halfm_stop_totalDwellings,quarterm_stop_totalBuildings,quarterm_stop_totalDwellings,halfm_ROUTE_totalBuildings,halfm_ROUTE_totalDwellings,quarterm_ROUTE_totalBuildings,quarterm_ROUTE_totalDwellings,nobus_stop_totalBuildings,nobus_stop_totalDwellings,nobus_ROUTE_totalBuildings,nobus_ROUTE_totalDwellings,halfm_route_BRT_totalBuildings,halfm_route_BRT_totalDwellings,quarterm_route_BRT_totalBuildings,quarterm_route_BRT_totalDwellings,Building_halfm_ROUTE_no_stop,Dwell_halfm_ROUTE_no_stop,Building_quarterm_ROUTE_no_stop,Dwell_quarterm_ROUTE_no_stop,Building_quarterm_ROUTE_no_stop_at_ALL,Dwell_quarterm_ROUTE_no_stop_at_ALL,propBuilding_quarterm_stop,propDwell_quarterm_stop,propBuilding_halfm_stop,propDwell_halfm_stop,propBuilding_quarterm_ROUTE,propDwell_quarterm_ROUTE,propBuilding_halfm_ROUTE,propDwell_halfm_ROUTE,propBuilding_nobus_stop,propDwell_nobus_stop,propBuilding_nobus_ROUTE,propDwell_nobus_ROUTE,propBuilding_halfm_ROUTE_no_stop,propDwell_halfm_ROUTE_no_stop,propBuilding_quarterm_ROUTE_no_stop,propDwell_quarterm_ROUTE_no_stop,propBuilding_quarterm_ROUTE_no_stop_at_ALL,propDwell_quarterm_ROUTE_no_stop_at_ALL,propBuilding_halfm_BRT_ROUTE,propDwell_halfm_BRT_ROUTE,propBuilding_quarterm_BRT_ROUTE,propDwell_quarterm_BRT_ROUTE,totalRoutes,totalMeanWkdayRouteRiders,totalMeanSatRouteRiders,totalMeanSunRouteRiders,meanMeanWkdayRouteRiders,meanMeanSatRoudeRiders,meanMeanSunRouteRiders,totalWkdayDepartures,totalSatDepartures,totalSunDepartures,meanWkdayDepartures,medianWkdayDepartures,is_sunday,is_sat_not_sun,routes_wmata,routes_rideon,most_agency,estPopulation,estHouseholds,estPopChildren14Under,estPopElderly65Over,estHouseholds_0Vehicle,estHouseholds_MorePeopleThanVehicles,estHouseholds_LessVehiclesThanWorkers,estHouseholds_1Vehicle_2PlusPeople,estHouseholds_2Vehicle_3PlusPeople,estHouseholds_2PlusWorkers1Vehicle,estHouseholds_2PlusWorkers0Vehicles,propEstHouseholds_0Vehicle,propEstHouseholds_MorePeopleThanVehicles,propEstHouseholds_LessVehiclesThanWorkers,propEstPopChildren14Under,propEstPopElderly65Over,brt_routes,brt_stops,has_brt_route,has_brt_stop
1400000US24031701214,0.485304055922,238,1528,238,1528,238,1528,238,1528,238,1528,0,0,0,0,238,1528,118,1408,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0.4957983193277311,0.9214659685863874,6,4805,2337,1508,801,390,251,374,142,132,62,60,1,1,0,6,RideOn,4256,2016,723,531,179,778,394,434,105,222,42,0.08878968253968254,0.38591269841269843,0.19543650793650794,0.16987781954887218,0.12476503759398497,1,1,1,1
1400000US24031701215,0.297556708996,329,2851,329,2851,329,2851,329,2851,329,2851,0,0,0,0,318,2840,145,2421,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.9665653495440729,0.9961417046650298,0.44072948328267475,0.8491757278148018,5,3243,1707,1136,649,341,227,237,70,70,47,40,1,1,0,5,RideOn,4433,2351,557,744,209,771,240,296,266,142,23,0.08889834113143344,0.32794555508294343,0.10208421948107188,0.1256485450033837,0.16783216783216784,1,0,1,0
1400000US24031701216,0.52466257142,74,4098,74,4098,74,4098,74,4098,74,4098,0,0,0,0,74,4098,61,3987,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0.8243243243243243,0.972913616398243,9,13115,7228,4658,1457,803,518,660,368,318,73,77,1,1,2,7,RideOn,5429,3439,624,991,583,1265,618,536,146,235,14,0.16952602500726954,0.36783948822332074,0.17970340215178832,0.11493829434518328,0.18253822066678946,2,2,1,1
1400000US24031701218,0.280277371169,6,1313,6,1313,6,1313,6,1313,6,1313,0,0,0,0,6,1313,6,1313,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,6768,4142,2644,1354,828,529,416,248,202,83,90,1,1,0,5,RideOn,2791,1506,293,850,298,580,196,230,52,101,7,0.19787516600265603,0.3851261620185923,0.1301460823373174,0.10498029380150484,0.3045503403797922,1,1,1,1
1400000US24031701219,0.869697691944,45,1968,45,1968,45,1968,45,1968,45,1968,0,0,0,0,45,1968,13,709,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0.28888888888888886,0.36026422764227645,7,15847,9903,6352,2264,1415,907,603,405,361,86,75,1,1,3,4,RideOn,4557,1931,978,163,268,1183,665,619,259,394,49,0.13878819264629724,0.6126359399274987,0.34438114966338684,0.21461487820934824,0.03576914636822471,2,0,1,0
1400000US24031701220,2.27832169323,1292,1292,416,416,167,167,439,439,191,191,876,876,853,853,0,0,0,0,23,23,24,24,0,0,0.12925696594427244,0.12925696594427244,0.3219814241486068,0.3219814241486068,0.14783281733746131,0.14783281733746131,0.3397832817337461,0.3397832817337461,0.6780185758513931,0.6780185758513931,0.6602167182662538,0.6602167182662538,0.01780185758513932,0.01780185758513932,0.018575851393188854,0.018575851393188854,0,0,0,0,0,0,1,78,0,0,78,0,0,15,0,0,15,15,0,0,0,1,RideOn,3553,1124,685,744,15,587,87,89,402,12,9,0.013345195729537367,0.5222419928825622,0.07740213523131673,0.1927948212777934,0.2094005066141289,0,0,0,0
1400000US24031701221,1.06191725028,1042,1788,962,1708,576,1322,963,1709,586,1332,80,80,79,79,0,0,0,0,2,2,12,12,0,0,0.5527831094049904,0.7393736017897091,0.9232245681381958,0.9552572706935123,0.5623800383877159,0.7449664429530202,0.9241842610364683,0.9558165548098434,0.07677543186180422,0.0447427293064877,0.07581573896353166,0.0441834451901566,0.0019193857965451055,0.0011185682326621924,0.011516314779270634,0.006711409395973154,0,0,0,0,0,0,8,3782,1816,967,473,227,121,516,269,224,64,60,1,1,0,8,RideOn,4255,1682,625,765,224,940,138,295,304,41,0,0.13317479191438764,0.558858501783591,0.08204518430439953,0.14688601645123384,0.1797884841363102,0,0,0,0
1400000US24031701222,0.45546247195,706,1984,706,1984,590,1824,706,1984,595,1829,0,0,0,0,706,1984,573,1700,0,0,8,8,0,0,0.8356940509915014,0.9193548387096774,1,1,0.8427762039660056,0.921875,1,1,0,0,0,0,0,0,0.0113314447592068,0.004032258064516129,0,0,1,1,0.8116147308781869,0.8568548387096774,3,2669,1707,1136,890,569,379,153,70,70,51,34,1,1,0,3,RideOn,3574,1789,525,1048,115,744,192,340,283,97,27,0.06428172163219675,0.4158747903856903,0.1073225265511459,0.14689423614997202,0.2932288752098489,1,0,1,0
1400000US24031701223,0.280509698377,184,589,184,589,126,531,184,589,128,533,0,0,0,0,184,589,7,245,0,0,2,2,0,0,0.6847826086956522,0.9015280135823429,1,1,0.6956521739130435,0.9049235993208828,1,1,0,0,0,0,0,0,0.010869565217391304,0.003395585738539898,0,0,1,1,0.03804347826086957,0.4159592529711375,3,566,0,0,189,0,0,99,0,0,33,34,0,0,0,3,RideOn,2963,1575,407,410,26,588,301,378,184,197,26,0.01650793650793651,0.37333333333333335,0.19111111111111112,0.13736078299021262,0.13837327033412083,1,0,1,0
1400000US24031701303,1.65267412231,1330,1332,1290,1292,875,876,1293,1295,888,889,40,40,37,37,46,46,0,0,4,4,16,16,0,0,0.6578947368421053,0.6576576576576577,0.9699248120300752,0.96996996996997,0.6676691729323309,0.6674174174174174,0.9721804511278196,0.9722222222222222,0.03007518796992481,0.03003003003003003,0.027819548872180452,0.027777777777777776,0.0030075187969924814,0.003003003003003003,0.012030075187969926,0.012012012012012012,0,0,0.03458646616541353,0.03453453453453453,0,0,3,3079,1626,1221,1026,542,407,185,111,105,62,82,1,1,0,3,RideOn,3729,1405,678,1063,7,475,13,83,319,13,0,0.00498220640569395,0.33807829181494664,0.009252669039145907,0.18181818181818182,0.28506301957629393,0,0,0,0
1400000US24031701304,2.83865322453,1985,2070,1619,1704,1086,1171,1641,1726,1151,1236,366,366,344,344,131,216,1,61,23,23,67,67,0,0,0.5471032745591939,0.5657004830917874,0.8156171284634761,0.8231884057971014,0.5798488664987406,0.5971014492753624,0.8267002518891687,0.8338164251207729,0.18438287153652394,0.17681159420289855,0.17329974811083124,0.16618357487922705,0.011586901763224182,0.011111111111111112,0.033753148614609575,0.0323671497584541,0,0,0.06599496221662468,0.10434782608695652,5.037783375314861e-4,0.029468599033816423,3,3094,3234,2109,1031,1078,703,141,109,109,47,26,1,1,1,2,RideOn,6280,2167,1019,1185,42,928,28,198,485,12,0,0.019381633594831565,0.4282418089524688,0.012921089063221043,0.16226114649681528,0.18869426751592358,1,0,1,0
1400000US24031701306,1.77509297999,981,981,932,932,553,553,969,969,632,632,49,49,12,12,7,7,0,0,37,37,81,81,0,0,0.563710499490316,0.563710499490316,0.9500509683995922,0.9500509683995922,0.6442405708460754,0.6442405708460754,0.9877675840978594,0.9877675840978594,0.04994903160040775,0.04994903160040775,0.012232415902140673,0.012232415902140673,0.03771661569826707,0.03771661569826707,0.08256880733944955,0.08256880733944955,0,0,0.007135575942915392,0.007135575942915392,0,0,2,217,0,0,108,0,0,44,0,0,22,22,0,0,0,2,RideOn,2746,922,482,537,25,345,30,76,199,10,8,0.027114967462039046,0.37418655097613884,0.03253796095444685,0.1755280407865987,0.19555717407137654,0,0,0,0
1400000US24031701307,5.99840353692,1340,1407,893,958,661,725,959,1025,735,799,447,449,381,382,0,0,0,0,69,70,74,74,13,13,0.49328358208955225,0.5152807391613362,0.6664179104477612,0.6808813077469794,0.5485074626865671,0.5678749111584932,0.7156716417910448,0.728500355366027,0.3335820895522388,0.3191186922530206,0.28432835820895525,0.27149964463397297,0.05149253731343283,0.04975124378109453,0.05522388059701493,0.052594171997157074,0.009701492537313432,0.00923951670220327,0,0,0,0,1,135,0,0,135,0,0,26,0,0,26,26,0,0,0,1,RideOn,4538,1490,1180,692,138,701,256,115,336,58,0,0.09261744966442953,0.4704697986577181,0.17181208053691274,0.2600264433671221,0.15249008373732922,0,0,0,0
1400000US24031701308,5.31808743674,1497,1738,1214,1451,938,1170,1222,1459,1057,1290,283,287,275,279,768,911,346,485,8,8,119,120,0,0,0.6265865063460254,0.6731875719217492,0.8109552438209753,0.8348676639815881,0.7060788243152972,0.7422324510932106,0.8162992651970608,0.8394706559263522,0.18904475617902472,0.16513233601841196,0.18370073480293922,0.16052934407364788,0.005344021376085505,0.004602991944764097,0.07949231796927188,0.06904487917146145,0,0,0.5130260521042084,0.5241657077100115,0.23112892451569805,0.2790563866513234,5,8010,5717,3815,1602,1143,763,420,289,283,84,26,1,1,2,3,RideOn,4968,1599,1044,991,20,745,46,210,270,35,0,0.012507817385866166,0.4659161976235147,0.028767979987492184,0.21014492753623187,0.19947665056360708,1,2,1,1
1400000US24031701312,1.5652752681,1937,2141,1937,2141,1392,1596,1937,2141,1457,1661,0,0,0,0,563,766,239,442,0,0,66,66,0,0,0.7186370676303562,0.7454460532461467,1,1,0.752194114610222,0.7758056982718355,1,1,0,0,0,0,0,0,0.034073309241094474,0.030826716487622606,0,0,0.29065565307176044,0.3577767398411957,0.1233866804336603,0.20644558617468473,3,3094,3234,2109,1031,1078,703,141,109,109,47,26,1,1,1,2,RideOn,6484,1984,1410,958,0,983,191,228,679,70,0,0,0.4954637096774194,0.09627016129032258,0.21745835903763108,0.14774830351634793,1,2,1,1
1400000US24031701313,1.01909352896,1167,1328,1167,1328,1065,1226,1167,1328,1077,1138,0,0,0,0,405,566,289,350,0,0,16,16,0,0,0.9125964010282777,0.9231927710843374,1,1,0.922879177377892,0.8569277108433735,1,1,0,0,0,0,0,0,0.013710368466152529,0.012048192771084338,0,0,0.34704370179948585,0.42620481927710846,0.24764353041988005,0.2635542168674699,3,3094,3234,2109,1031,1078,703,141,109,109,47,26,1,1,1,2,RideOn,3626,1151,888,648,20,457,55,113,298,35,0,0.01737619461337967,0.3970460469157255,0.04778453518679409,0.24489795918367346,0.17870932156646444,1,0,1,0
1400000US24031701314,0.548753732069,740,1060,740,1060,740,1060,740,1060,740,1060,0,0,0,0,740,1060,382,702,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0.5162162162162162,0.6622641509433962,3,3094,3234,2109,1031,1078,703,141,109,109,47,26,1,1,1,2,RideOn,2907,1011,532,503,50,461,52,73,288,16,11,0.04945598417408507,0.4559841740850643,0.051434223541048464,0.1830065359477124,0.17303061575507395,1,0,1,0
1400000US24031701315,1.01964750499,1286,1804,1286,1804,1286,1804,1286,1804,1286,1804,0,0,0,0,842,1360,320,838,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.6547433903576982,0.753880266075388,0.24883359253499224,0.46452328159645234,3,3094,3234,2109,1031,1078,703,141,109,109,47,26,1,1,1,2,RideOn,4218,1595,752,562,38,775,170,214,484,30,0,0.023824451410658306,0.48589341692789967,0.10658307210031348,0.17828354670459934,0.13323850165955428,1,1,1,1
1400000US24031701316,9.92126543458,1983,2535,381,658,348,353,383,660,354,359,1602,1877,1600,1875,277,282,48,48,2,2,6,6,0,0,0.17549167927382753,0.13925049309664694,0.19213313161875945,0.25956607495069034,0.17851739788199697,0.1416173570019724,0.19314170448814927,0.2603550295857988,0.8078668683812406,0.7404339250493097,0.8068582955118507,0.7396449704142012,0.0010085728693898135,7.889546351084812e-4,0.0030257186081694403,0.002366863905325444,0,0,0.13968734241048916,0.11124260355029586,0.024205748865355523,0.01893491124260355,2,217,0,0,108,0,0,44,0,0,22,22,0,0,0,2,RideOn,6451,2174,1029,1581,28,991,273,394,292,217,0,0.012879484820607176,0.4558417663293468,0.12557497700091996,0.15951015346457914,0.2450782824368315,0,0,0,0
1400000US24031701317,14.2109005762,1393,1400,591,592,361,361,593,594,382,382,802,808,800,806,0,0,0,0,2,2,22,22,0,0,0.25915290739411345,0.25785714285714284,0.42426417803302224,0.4228571428571429,0.2742282842785355,0.27285714285714285,0.42569992821249103,0.42428571428571427,0.5757358219669777,0.5771428571428572,0.574300071787509,0.5757142857142857,0.0014357501794687725,0.0014285714285714286,0.015793251974156496,0.015714285714285715,0,0,0,0,0,0,1,135,0,0,135,0,0,26,0,0,26,26,0,0,0,1,RideOn,4542,1384,712,1013,20,445,41,103,222,21,0,0.014450867052023121,0.32153179190751446,0.029624277456647398,0.1567591369440775,0.2230295024218406,0,0,0,0
1400000US24031701407,3.83429656173,1870,1876,1477,1483,620,623,1310,1314,657,659,393,393,560,562,0,0,0,0,17,17,79,79,0,0,0.3315508021390374,0.332089552238806,0.7898395721925133,0.7905117270788913,0.3513368983957219,0.35127931769722814,0.7005347593582888,0.7004264392324094,0.21016042780748664,0.20948827292110875,0.2994652406417112,0.2995735607675906,0.00909090909090909,0.00906183368869936,0.04224598930481283,0.04211087420042644,0,0,0,0,0,0,1,224,0,0,224,0,0,30,0,0,30,30,0,0,0,1,RideOn,5771,1832,909,1498,40,757,56,83,391,0,11,0.021834061135371178,0.41320960698689957,0.03056768558951965,0.15751169641309998,0.2595737307225784,0,0,0,0
1400000US24031701408,10.1402558806,2105,2126,531,532,176,176,468,468,134,133,1574,1594,1637,1658,62,64,19,20,23,23,4,4,0,0,0.0836104513064133,0.08278457196613359,0.25225653206650833,0.2502351834430856,0.06365795724465559,0.0625587958607714,0.22232779097387173,0.22013170272812793,0.7477434679334917,0.7497648165569144,0.7776722090261282,0.779868297271872,0.010926365795724466,0.010818438381937912,0.0019002375296912114,0.0018814675446848542,0,0,0.029453681710213776,0.030103480714957668,0.009026128266033254,0.00940733772342427,3,5094,3074,1637,1698,1025,546,291,217,217,97,70,1,1,1,2,RideOn,5358,1810,1008,1136,0,539,22,96,362,22,0,0,0.2977900552486188,0.012154696132596685,0.1881298992161254,0.2120194102276969,2,0,1,0
1400000US24031701409,2.5779668562,1387,1539,1133,1284,666,817,1141,1292,696,847,254,255,246,247,556,706,349,498,8,8,30,30,0,0,0.4801730353280461,0.5308641975308642,0.8168709444844989,0.834307992202729,0.501802451333814,0.5503573749187785,0.8226387887527037,0.8395061728395061,0.18312905551550107,0.16569200779727095,0.1773612112472963,0.16049382716049382,0.005767844268204758,0.005198180636777128,0.021629416005767843,0.01949317738791423,0,0,0.4008651766402307,0.4587394411955815,0.2516222062004326,0.3235867446393762,4,6861,4450,2575,1715,1112,644,376,299,299,94,78,1,1,2,2,RideOn,4772,1443,541,1112,120,539,236,87,209,74,120,0.08316008316008316,0.37352737352737353,0.16354816354816354,0.11336965632858341,0.2330259849119866,2,0,1,0
1400000US24031701414,2.22784721939,2018,2603,2018,2603,1557,2142,2018,2603,1661,2246,0,0,0,0,1524,2099,1007,1580,0,0,108,108,0,0,0.7715559960356789,0.8228966577026507,1,1,0.8230921704658077,0.8628505570495582,1,1,0,0,0,0,0,0,0.053518334985133795,0.041490587783326933,0,0,0.755203171456888,0.806377257011141,0.4990089197224975,0.6069919323857088,9,19497,12910,8303,2166,1434,923,790,575,574,88,75,1,1,5,4,WMATA,7714,2476,1249,1469,280,1437,447,374,506,156,90,0.11308562197092084,0.5803715670436187,0.18053311793214863,0.16191340420015557,0.19043297899922218,3,2,1,1
1400000US24031701415,2.75321128147,2411,2491,2268,2348,1664,1743,2276,2356,1723,1802,143,143,135,135,954,955,496,496,10,10,60,60,0,0,0.6901700539195355,0.6997189883580891,0.9406885109912899,0.9425933360096347,0.7146412277063459,0.723404255319149,0.9440066362505185,0.9458048976314734,0.059311489008710076,0.057406663990365314,0.055993363749481544,0.0541951023685267,0.00414765657403567,0.004014452027298274,0.02488593944421402,0.02408671216378964,0,0,0.3956864371630029,0.38338016860698515,0.20572376607216922,0.19911682055399438,4,6031,2602,1673,1508,650,418,193,70,66,48,52,1,1,2,2,RideOn,8609,2526,1382,1938,89,1301,172,282,740,31,0,0.035233570863024546,0.5150435471100554,0.06809184481393507,0.16052967824369846,0.22511325357184342,2,2,1,1
1400000US24031701417,0.830253064357,327,2958,327,2958,241,2636,327,2958,248,2662,0,0,0,0,180,2594,11,1606,0,0,8,27,0,0,0.7370030581039755,0.8911426639621366,1,1,0.7584097859327217,0.8999323867478025,1,1,0,0,0,0,0,0,0.024464831804281346,0.009127789046653144,0,0,0.5504587155963303,0.8769438810006761,0.03363914373088685,0.5429344151453684,5,7026,4450,2575,1405,890,515,387,299,299,77,70,1,1,2,3,RideOn,6576,2796,1583,711,234,1524,279,577,594,202,12,0.08369098712446352,0.5450643776824035,0.09978540772532189,0.24072384428223845,0.10812043795620438,2,1,1,1
1400000US24031701418,0.465092502763,885,1153,885,1153,879,1147,885,1153,884,1152,0,0,0,0,634,902,313,313,0,0,5,5,0,0,0.9932203389830508,0.99479618386817,1,1,0.9988700564971752,0.9991326973113617,1,1,0,0,0,0,0,0,0.005649717514124294,0.004336513443191674,0,0,0.7163841807909604,0.782307025151778,0.3536723163841808,0.27146574154379877,3,5035,3074,1637,1678,1025,546,272,217,217,91,70,1,1,1,2,RideOn,3473,1121,552,604,25,512,57,149,264,10,25,0.02230151650312221,0.4567350579839429,0.05084745762711865,0.15894039735099338,0.17391304347826086,2,0,1,0
1400000US24031701422,0.124912360252,4,839,4,839,4,839,4,839,4,839,0,0,0,0,4,839,4,839,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,6861,4450,2575,1715,1112,644,376,299,299,94,78,1,1,2,2,RideOn,2604,1151,634,114,257,627,184,146,224,0,15,0.22328410078192876,0.5447437011294527,0.15986099044309296,0.2434715821812596,0.04377880184331797,2,0,1,0
1400000US24031701423,0.411510645549,836,1435,836,1435,827,1426,836,1435,836,1435,0,0,0,0,804,1403,408,1007,0,0,9,9,0,0,0.9892344497607656,0.9937282229965156,1,1,1,1,1,1,0,0,0,0,0,0,0.01076555023923445,0.0062717770034843206,0,0,0.9617224880382775,0.9777003484320558,0.4880382775119617,0.7017421602787457,3,6637,4450,2575,2212,1483,858,346,299,299,115,85,1,1,2,1,WMATA,5456,1914,1137,430,154,1200,465,538,339,276,21,0.08045977011494253,0.6269592476489029,0.24294670846394983,0.20839442815249268,0.07881231671554252,2,0,1,0
1400000US24031701424,0.85204152369,981,982,981,982,718,719,981,982,838,839,0,0,0,0,664,665,167,168,0,0,120,120,0,0,0.7319062181447502,0.7321792260692465,1,1,0.854230377166157,0.8543788187372708,1,1,0,0,0,0,0,0,0.12232415902140673,0.12219959266802444,0,0,0.6768603465851172,0.6771894093686355,0.17023445463812437,0.1710794297352342,5,8548,4843,2763,1710,969,553,452,317,311,90,70,1,1,2,3,RideOn,3519,921,935,573,13,319,61,71,142,56,5,0.014115092290988056,0.3463626492942454,0.06623235613463627,0.26570048309178745,0.1628303495311168,2,0,1,0
1400000US24031701425,1.86940537674,359,1288,359,1288,346,1275,359,1288,349,1278,0,0,0,0,359,1288,343,1184,0,0,3,3,0,0,0.9637883008356546,0.9899068322981367,1,1,0.9721448467966574,0.9922360248447205,1,1,0,0,0,0,0,0,0.008356545961002786,0.002329192546583851,0,0,1,1,0.9554317548746518,0.9192546583850931,8,22394,14553,9345,2799,1819,1168,859,639,632,107,81,1,1,6,2,WMATA,3942,1679,553,1579,340,923,97,303,253,56,0,0.20250148898153664,0.5497319833234068,0.057772483621203095,0.14028411973617452,0.40055809233891426,3,0,1,0
1400000US24031701426,1.89317258379,1225,1812,1184,1770,722,1308,1182,1768,754,1340,41,42,43,44,1098,1685,329,916,2,2,61,61,0,0,0.5893877551020408,0.7218543046357616,0.966530612244898,0.9768211920529801,0.6155102040816327,0.739514348785872,0.9648979591836735,0.9757174392935982,0.03346938775510204,0.023178807947019868,0.03510204081632653,0.024282560706401765,0.0016326530612244899,0.0011037527593818985,0.04979591836734694,0.0336644591611479,0,0,0.8963265306122449,0.9299116997792495,0.26857142857142857,0.5055187637969095,3,6637,4450,2575,2212,1483,858,346,299,299,115,85,1,1,2,1,WMATA,6173,1903,1003,1207,90,1169,140,344,388,52,0,0.047293746715712036,0.6142932212296374,0.07356805044666316,0.1624817754738377,0.19552891624817756,2,1,1,1
1400000US24031701427,1.86576390467,1067,1067,564,564,47,47,576,576,94,94,503,503,491,491,16,16,0,0,47,47,47,47,18,18,0.044048734770384255,0.044048734770384255,0.528584817244611,0.528584817244611,0.08809746954076851,0.08809746954076851,0.5398313027179007,0.5398313027179007,0.47141518275538896,0.47141518275538896,0.46016869728209936,0.46016869728209936,0.044048734770384255,0.044048734770384255,0.044048734770384255,0.044048734770384255,0.016869728209934397,0.016869728209934397,0.01499531396438613,0.01499531396438613,0,0,1,2186,1412,886,2186,1412,886,70,65,65,70,70,1,1,1,0,WMATA,3306,945,686,220,11,541,107,136,331,49,11,0.01164021164021164,0.5724867724867725,0.11322751322751323,0.2075015124016939,0.06654567453115548,0,0,0,0
1400000US24031701503,1.73855501943,2138,2478,2059,2399,1538,1878,2120,2460,1733,2073,79,79,18,18,2121,2461,1555,1895,65,65,196,196,42,42,0.7193638914873713,0.7578692493946732,0.9630495790458372,0.9681194511702986,0.8105706267539757,0.8365617433414043,0.9915809167446211,0.9927360774818402,0.03695042095416277,0.03188054882970137,0.00841908325537886,0.007263922518159807,0.030402245088868102,0.026230831315577078,0.09167446211412535,0.07909604519774012,0.019644527595884004,0.01694915254237288,0.9920486435921422,0.9931396287328491,0.7273152478952292,0.764729620661824,8,19272,12784,8219,2409,1598,1027,718,539,538,90,76,1,1,5,3,WMATA,7518,2231,1033,1767,164,998,219,168,369,77,16,0.07350963693411026,0.447333034513671,0.09816225907664725,0.13740356477786644,0.23503591380686353,4,3,1,1
1400000US24031701505,1.29061230164,1266,2627,1266,2627,1233,2594,1266,2627,1238,2599,0,0,0,0,1046,2407,708,2069,0,0,5,5,0,0,0.9739336492890995,0.9874381423677199,1,1,0.9778830963665087,0.9893414541301865,1,1,0,0,0,0,0,0,0.0039494470774091624,0.001903311762466692,0,0,0.8262243285939969,0.9162542824514656,0.5592417061611374,0.7875904073087172,11,18693,12757,8255,1699,1160,750,873,617,618,79,70,1,1,5,6,RideOn,7264,2651,1491,1047,424,1369,574,569,373,286,77,0.15993964541682384,0.5164089023010184,0.21652206714447378,0.20525881057268722,0.14413546255506607,3,1,1,1
1400000US24031701506,2.3422497873,1811,1813,1758,1760,1420,1421,1761,1763,1433,1434,53,53,50,50,1703,1705,1116,1117,5,5,17,17,0,0,0.7840971838763114,0.7837837837837838,0.9707344008834898,0.9707666850523994,0.7912755383765875,0.79095421952564815,0.9723909442297074,0.9724214009928296,0.029265599116510214,0.02923331494760066,0.027609055770292656,0.027578599007170437,0.0027609055770292656,0.0027578599007170436,0.009387078961899503,0.009376723662437948,0,0,0.9403644395361679,0.9404302261445119,0.616234124792932,0.6161059018201875,7,12670,7052,4248,1810,1007,607,537,369,365,77,75,1,1,4,3,WMATA,5150,1758,606,1206,20,709,149,182,448,52,0,0.011376564277588168,0.4032992036405006,0.08475540386803185,0.11766990291262136,0.2341747572815534,4,1,1,1
1400000US24031701507,2.14390131931,1695,1824,1417,1546,849,978,1441,1570,871,1000,278,278,254,254,903,1032,569,698,27,27,24,24,0,0,0.5008849557522124,0.5361842105263158,0.8359882005899705,0.8475877192982456,0.5138643067846608,0.5482456140350878,0.8501474926253687,0.8607456140350878,0.1640117994100295,0.1524122807017544,0.14985250737463127,0.13925438596491227,0.01592920353982301,0.014802631578947368,0.01415929203539823,0.013157894736842105,0,0,0.5327433628318584,0.5657894736842105,0.335693215339233,0.3826754385964912,3,5866,2602,1673,1955,867,558,182,70,66,61,75,1,1,2,1,WMATA,5459,1995,1097,1480,270,977,98,100,438,45,36,0.13533834586466165,0.48972431077694234,0.04912280701754386,0.20095255541307933,0.27111192526103683,2,0,1,0
1400000US24031701508,0.353486892387,253,1422,253,1422,206,1338,253,1422,222,1391,0,0,0,0,253,1422,220,1389,0,0,16,53,0,0,0.8142292490118577,0.9409282700421941,1,1,0.8774703557312253,0.9781997187060478,1,1,0,0,0,0,0,0,0.06324110671936758,0.03727144866385373,0,0,1,1,0.8695652173913043,0.9767932489451476,5,15800,11387,7306,3160,2277,1461,602,505,506,120,85,1,1,4,1,WMATA,4834,1641,1238,349,149,1074,214,596,283,197,0,0.09079829372333943,0.6544789762340036,0.13040828762949422,0.2561026065370294,0.07219693835333058,2,0,1,0
1400000US24031701509,1.5772360808,490,2431,490,2431,353,2294,490,2431,366,2307,0,0,0,0,355,2296,137,2078,0,0,13,13,0,0,0.7204081632653061,0.9436445907034142,1,1,0.746938775510204,0.9489921842863019,1,1,0,0,0,0,0,0,0.026530612244897958,0.0053475935828877,0,0,0.7244897959183674,0.9444672974084739,0.2795918367346939,0.8547922665569725,11,18693,12757,8255,1699,1160,750,873,617,618,79,70,1,1,5,6,RideOn,6390,2298,1429,509,391,1635,587,883,300,353,89,0.170147954743255,0.7114882506527415,0.2554395126196693,0.2236306729264476,0.07965571205007825,3,3,1,1
1400000US24031701601,0.116477171577,57,296,57,296,57,296,57,296,57,296,0,0,0,0,57,296,57,296,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,9562,6976,4836,1912,1395,967,368,246,249,74,53,1,1,3,2,WMATA,2035,749,493,151,106,504,240,203,137,116,6,0.14152202937249667,0.6728971962616822,0.3204272363150868,0.24226044226044227,0.0742014742014742,1,1,1,1
