Join_Count,TARGET_FID,JOIN_FID,STATEFP,COUNTYFP,TRACTCE,GEOID,Geography,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Leng,shape_id,route_id,agency_id,route_short_name,route_long,route_desc,route_type,route_url,route_colo,route_text,route_ty_1,Shape_Length,Shape_Area,wkday_departures,sat_departures,sun_departures
1,141,22,24,031,702302,24031702302,1400000US24031702302,7023.02,Census Tract 7023.02,G5020,S,1546299,3511,39.0094941,-77.0189819,0.095192214797828,37026,8827,MCRO,14,14-Silver Spring-Takoma,Rte14 operates Monday-Saturday,3,NA,0000FF,FFFFFF,Bus,0.07672210583956,1.61177265963e-4,54,43,NA
1,141,25,24,031,702302,24031702302,1400000US24031702302,7023.02,Census Tract 7023.02,G5020,S,1546299,3511,39.0094941,-77.0189819,0.054071494074115,37029,8828,MCRO,15,15-Silver Spring-Takoma Langley,Rte 15 operates Monday-Sunday,3,NA,0000FF,FFFFFF,Bus,0.07672210583956,1.61177265963e-4,142,106,86
1,141,35,24,031,702302,24031702302,1400000US24031702302,7023.02,Census Tract 7023.02,G5020,S,1546299,3511,39.0094941,-77.0189819,0.103242435655829,37041,8832,MCRO,19,19-Silver Spring-Northwood,Rte 19 operates Monday-Friday,3,NA,0000FF,FFFFFF,Bus,0.07672210583956,1.61177265963e-4,9,NA,NA
1,141,45,24,031,702302,24031702302,1400000US24031702302,7023.02,Census Tract 7023.02,G5020,S,1546299,3511,39.0094941,-77.0189819,0.255466225819135,37061,8840,MCRO,21,21-Silver Spring-Briggs Chaney P&R,Rte 21 operates Monday-Friday,3,NA,0000FF,FFFFFF,Bus,0.07672210583956,1.61177265963e-4,11,NA,NA
1,141,47,24,031,702302,24031702302,1400000US24031702302,7023.02,Census Tract 7023.02,G5020,S,1546299,3511,39.0094941,-77.0189819,0.1362872637376,37070,8848,MCRO,22,22-Silver Spring-Hillandale,Rte 22 operates Monday-Friday,3,NA,0000FF,FFFFFF,Bus,0.07672210583956,1.61177265963e-4,28,NA,NA
1,141,223,24,031,702302,24031702302,1400000US24031702302,7023.02,Census Tract 7023.02,G5020,S,1546299,3511,39.0094941,-77.0189819,0.144388449385316,37270,8907,MCRO,8,8-Silver Spring-Wheaton,Rte 8 operates Monday-Saturday,3,NA,800080,FFFFFF,Bus,0.07672210583956,1.61177265963e-4,44,36,36
1,141,231,24,031,702302,24031702302,1400000US24031702302,7023.02,Census Tract 7023.02,G5020,S,1546299,3511,39.0094941,-77.0189819,0.102301087820847,37283,8910,MCRO,9,9-Silver Spring-Wheaton,Rte 9 operates Monday-Sunday,3,NA,00FFFF,FFFFFF,Bus,0.07672210583956,1.61177265963e-4,72,48,44
1,141,256,24,031,702302,24031702302,1400000US24031702302,7023.02,Census Tract 7023.02,G5020,S,1546299,3511,39.0094941,-77.0189819,0.173347015346529,37313,8917,MCRO,FLASH,FLASH-Silver Spring-Burtonsville,Rte 501 operates Monday-Sunday,3,NA,008000,FFFFFF,Bus,0.07672210583956,1.61177265963e-4,191,152,152
1,142,17,24,031,702401,24031702401,1400000US24031702401,7024.01,Census Tract 7024.01,G5020,S,1011100,0,38.9891295,-77.0086375,0.081286230595196,37019,8824,MCRO,12,12-Silver Spring-Takoma,Rte 12 operates Monday-Sunday,3,NA,FF80C0,FFFFFF,Bus,0.081720156020939,1.05127266657e-4,76,64,64
1,142,22,24,031,702401,24031702401,1400000US24031702401,7024.01,Census Tract 7024.01,G5020,S,1011100,0,38.9891295,-77.0086375,0.095192214797828,37026,8827,MCRO,14,14-Silver Spring-Takoma,Rte14 operates Monday-Saturday,3,NA,0000FF,FFFFFF,Bus,0.081720156020939,1.05127266657e-4,54,43,NA
1,142,25,24,031,702401,24031702401,1400000US24031702401,7024.01,Census Tract 7024.01,G5020,S,1011100,0,38.9891295,-77.0086375,0.054071494074115,37029,8828,MCRO,15,15-Silver Spring-Takoma Langley,Rte 15 operates Monday-Sunday,3,NA,0000FF,FFFFFF,Bus,0.081720156020939,1.05127266657e-4,142,106,86
1,142,27,24,031,702401,24031702401,1400000US24031702401,7024.01,Census Tract 7024.01,G5020,S,1011100,0,38.9891295,-77.0086375,0.134836027096504,37031,8829,MCRO,16,16-Silver Spring-Takoma,Rte 16 operates Monday-Sunday,3,NA,0000FF,FFFFFF,Bus,0.081720156020939,1.05127266657e-4,104,97,84
1,142,35,24,031,702401,24031702401,1400000US24031702401,7024.01,Census Tract 7024.01,G5020,S,1011100,0,38.9891295,-77.0086375,0.103242435655829,37041,8832,MCRO,19,19-Silver Spring-Northwood,Rte 19 operates Monday-Friday,3,NA,0000FF,FFFFFF,Bus,0.081720156020939,1.05127266657e-4,9,NA,NA
1,142,42,24,031,702401,24031702401,1400000US24031702401,7024.01,Census Tract 7024.01,G5020,S,1011100,0,38.9891295,-77.0086375,0.094352228761486,37048,8834,MCRO,20,20-Silver Spring-Hillandale,Rte 20 operates Monday-Sunday,3,NA,0000FF,FFFFFF,Bus,0.081720156020939,1.05127266657e-4,95,76,76
1,142,51,24,031,702401,24031702401,1400000US24031702401,7024.01,Census Tract 7024.01,G5020,S,1011100,0,38.9891295,-77.0086375,0.086812909765516,37074,8850,MCRO,24,24-Hillandale-Takoma,Rte 24 operates Monday-Friday,3,NA,0000FF,FFFFFF,Bus,0.081720156020939,1.05127266657e-4,14,NA,NA
1,147,17,24,031,702402,24031702402,1400000US24031702402,7024.02,Census Tract 7024.02,G5020,S,964624,0,38.9929711,-77.0178539,0.081286230595196,37019,8824,MCRO,12,12-Silver Spring-Takoma,Rte 12 operates Monday-Sunday,3,NA,FF80C0,FFFFFF,Bus,0.048519223661057,1.00295491646e-4,76,64,64
1,147,25,24,031,702402,24031702402,1400000US24031702402,7024.02,Census Tract 7024.02,G5020,S,964624,0,38.9929711,-77.0178539,0.054071494074115,37029,8828,MCRO,15,15-Silver Spring-Takoma Langley,Rte 15 operates Monday-Sunday,3,NA,0000FF,FFFFFF,Bus,0.048519223661057,1.00295491646e-4,142,106,86
1,147,27,24,031,702402,24031702402,1400000US24031702402,7024.02,Census Tract 7024.02,G5020,S,964624,0,38.9929711,-77.0178539,0.134836027096504,37031,8829,MCRO,16,16-Silver Spring-Takoma,Rte 16 operates Monday-Sunday,3,NA,0000FF,FFFFFF,Bus,0.048519223661057,1.00295491646e-4,104,97,84
1,147,29,24,031,702402,24031702402,1400000US24031702402,7024.02,Census Tract 7024.02,G5020,S,964624,0,38.9929711,-77.0178539,0.071187947339251,37033,8830,MCRO,17,17-Silver Spring-Takoma Langley,Rte 17 operates Monday-Sunday,3,NA,0000FF,FFFFFF,Bus,0.048519223661057,1.00295491646e-4,68,53,48
1,147,32,24,031,702402,24031702402,1400000US24031702402,7024.02,Census Tract 7024.02,G5020,S,964624,0,38.9929711,-77.0178539,0.098633978078836,37037,8831,MCRO,18,18-Silver Spring -Takoma Langley,Rte 18 operates Monday-Sunday,3,NA,0000FF,FFFFFF,Bus,0.048519223661057,1.00295491646e-4,54,43,36
1,147,35,24,031,702402,24031702402,1400000US24031702402,7024.02,Census Tract 7024.02,G5020,S,964624,0,38.9929711,-77.0178539,0.103242435655829,37041,8832,MCRO,19,19-Silver Spring-Northwood,Rte 19 operates Monday-Friday,3,NA,0000FF,FFFFFF,Bus,0.048519223661057,1.00295491646e-4,9,NA,NA
1,147,42,24,031,702402,24031702402,1400000US24031702402,7024.02,Census Tract 7024.02,G5020,S,964624,0,38.9929711,-77.0178539,0.094352228761486,37048,8834,MCRO,20,20-Silver Spring-Hillandale,Rte 20 operates Monday-Sunday,3,NA,0000FF,FFFFFF,Bus,0.048519223661057,1.00295491646e-4,95,76,76
1,147,59,24,031,702402,24031702402,1400000US24031702402,7024.02,Census Tract 7024.02,G5020,S,964624,0,38.9929711,-77.0178539,0.055430067534191003,37082,8854,MCRO,28,28-FREE-Silver Spring VanGo Shuttle,Rte 28 operates Monday-Friday,3,NA,0000FF,FFFFFF,Bus,0.048519223661057,1.00295491646e-4,34,34,NA
1,149,139,24,031,700710,24031700710,1400000US24031700710,7007.1,Census Tract 7007.10,G5020,S,3273329,1849,39.1446487,-77.156163,0.366908862859312,37178,8883,MCRO,53,53-Shady Grove-Glenmont,Rte 53 operates Monday-Friday,3,NA,FFFF80,FFFFFF,Bus,0.086765856788409,3.41258507087e-4,26,NA,NA
1,149,163,24,031,700710,24031700710,1400000US24031700710,7007.1,Census Tract 7007.10,G5020,S,3273329,1849,39.1446487,-77.156163,0.135276516611182,37203,8887,MCRO,57,57-Shady Grove-Lakeforest,Rte 57 operates Monday-Sunday,3,NA,FF8000,FFFFFF,Bus,0.086765856788409,3.41258507087e-4,82,67,53
1,149,165,24,031,700710,24031700710,1400000US24031700710,7007.1,Census Tract 7007.10,G5020,S,3273329,1849,39.1446487,-77.156163,0.165837913055277,37205,8888,MCRO,58,58-Shady Grove-Lakeforest,Rte 58 operates Monday-Sunday,3,NA,804000,FFFFFF,Bus,0.086765856788409,3.41258507087e-4,64,49,43
1,149,174,24,031,700710,24031700710,1400000US24031700710,7007.1,Census Tract 7007.10,G5020,S,3273329,1849,39.1446487,-77.156163,0.137939839518853,37214,8891,MCRO,60,60-Shady Grove-Montgomery Village,Rte60operate AM-MS-SG-PM-SG-MV,3,NA,004000,FFFFFF,Bus,0.086765856788409,3.41258507087e-4,13,NA,NA
1,149,180,24,031,700710,24031700710,1400000US24031700710,7007.1,Census Tract 7007.10,G5020,S,3273329,1849,39.1446487,-77.156163,0.165217322209443,37223,8894,MCRO,64,64-Shady Grove-Montgomery Village,Rte 64 operates Monday-Sunday,3,NA,008080,FFFFFF,Bus,0.086765856788409,3.41258507087e-4,73,48,48
1,149,182,24,031,700710,24031700710,1400000US24031700710,7007.1,Census Tract 7007.10,G5020,S,3273329,1849,39.1446487,-77.156163,0.10592017044089,37225,8895,MCRO,65,65-Shady Grove-Mont.Village-Express,Rte65operate AM-MS-SG-PM-SG-MV,3,NA,800080,FFFFFF,Bus,0.086765856788409,3.41258507087e-4,11,NA,NA
1,149,233,24,031,700710,24031700710,1400000US24031700710,7007.1,Census Tract 7007.10,G5020,S,3273329,1849,39.1446487,-77.156163,0.366224470195419,37285,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,NA,A6CAF0,FFFFFF,Bus,0.086765856788409,3.41258507087e-4,57,NA,NA
1,150,8,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485,41382,39.1342913,-77.1658884,0.165609460917926,37010,8821,MCRO,100,100-Shady Grove-Germantown Transit,Rte 100 operates Monday-Sunday,3,NA,008080,FFFFFF,Bus,0.094982421619274,4.78578444186e-4,138,68,54
1,150,110,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485,41382,39.1342913,-77.1658884,0.099591386310993,37148,8873,MCRO,43,43-Shady Grove-Traville Transit Ctr,Rte43 operates Monday-Saturday,3,NA,800080,FFFFFF,Bus,0.094982421619274,4.78578444186e-4,64,44,44
1,150,139,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485,41382,39.1342913,-77.1658884,0.366908862859312,37178,8883,MCRO,53,53-Shady Grove-Glenmont,Rte 53 operates Monday-Friday,3,NA,FFFF80,FFFFFF,Bus,0.094982421619274,4.78578444186e-4,26,NA,NA
1,150,163,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485,41382,39.1342913,-77.1658884,0.135276516611182,37203,8887,MCRO,57,57-Shady Grove-Lakeforest,Rte 57 operates Monday-Sunday,3,NA,FF8000,FFFFFF,Bus,0.094982421619274,4.78578444186e-4,82,67,53
1,150,165,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485,41382,39.1342913,-77.1658884,0.165837913055277,37205,8888,MCRO,58,58-Shady Grove-Lakeforest,Rte 58 operates Monday-Sunday,3,NA,804000,FFFFFF,Bus,0.094982421619274,4.78578444186e-4,64,49,43
1,150,174,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485,41382,39.1342913,-77.1658884,0.137939839518853,37214,8891,MCRO,60,60-Shady Grove-Montgomery Village,Rte60operate AM-MS-SG-PM-SG-MV,3,NA,004000,FFFFFF,Bus,0.094982421619274,4.78578444186e-4,13,NA,NA
1,150,176,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485,41382,39.1342913,-77.1658884,0.212370949533754,37216,8892,MCRO,61,61-Shady Grove-Germantown Transit,Rte 61 operates Monday-Sunday,3,NA,000080,FFFFFF,Bus,0.094982421619274,4.78578444186e-4,78,54,54
1,150,180,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485,41382,39.1342913,-77.1658884,0.165217322209443,37223,8894,MCRO,64,64-Shady Grove-Montgomery Village,Rte 64 operates Monday-Sunday,3,NA,008080,FFFFFF,Bus,0.094982421619274,4.78578444186e-4,73,48,48
1,150,182,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485,41382,39.1342913,-77.1658884,0.10592017044089,37225,8895,MCRO,65,65-Shady Grove-Mont.Village-Express,Rte65operate AM-MS-SG-PM-SG-MV,3,NA,800080,FFFFFF,Bus,0.094982421619274,4.78578444186e-4,11,NA,NA
1,150,196,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485,41382,39.1342913,-77.1658884,0.22167591263009,37239,8900,MCRO,71,71-Shady Grove-Kingsview P & R,Rte71operate AM KV-SE-PM-SE-KV,3,NA,408080,FFFFFF,Bus,0.094982421619274,4.78578444186e-4,13,NA,NA
1,150,198,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485,41382,39.1342913,-77.1658884,0.260190802506092,37241,8901,MCRO,73,73-Shady Grove-Gateway Center,Rte 73 operates AM-CB-SE-PM-SE,3,NA,C83775,FFFFFF,Bus,0.094982421619274,4.78578444186e-4,32,NA,NA
1,150,202,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485,41382,39.1342913,-77.1658884,0.258671029139519,37245,8902,MCRO,74,74-Shady Grove-Germantown Transit,Rte 74 operates Monday-Friday,3,NA,8000FF,FFFFFF,Bus,0.094982421619274,4.78578444186e-4,61,48,NA
1,150,212,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485,41382,39.1342913,-77.1658884,0.334403591467356,37255,8904,MCRO,76,76-Shady Grove-Poolesville,Rte 76 operates Monday-Friday,3,NA,804040,FFFFFF,Bus,0.094982421619274,4.78578444186e-4,51,36,NA
1,150,217,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485,41382,39.1342913,-77.1658884,0.2418345057781,37263,8905,MCRO,78,78-Shady Grove-Kingsview P & R,Rte78operate AM-KV-SE-PM-SE-KV,3,NA,FF8080,FFFFFF,Bus,0.094982421619274,4.78578444186e-4,37,36,NA
1,150,221,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485,41382,39.1342913,-77.1658884,0.291519350330314,37267,8906,MCRO,79,79-Shady Grove-Clarksburg,Rte79operate AM-CB-SE-PM-SE-CB,3,NA,808000,FFFFFF,Bus,0.094982421619274,4.78578444186e-4,14,NA,NA
1,150,233,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485,41382,39.1342913,-77.1658884,0.366224470195419,37285,8911,MCRO,90,90-Shady Grove-Damascus,Rte 90 operates Monday-Friday,3,NA,A6CAF0,FFFFFF,Bus,0.094982421619274,4.78578444186e-4,57,NA,NA
1,150,262,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485,41382,39.1342913,-77.1658884,0.102497648466023,37325,8920,MCRO,LIME,Lime-Shady Grove-Traville Transit,Rte 122 Operates Monday- Sunday,3,NA,80FF80,FFFFFF,Bus,0.094982421619274,4.78578444186e-4,130,64,64
1,150,264,24,031,700711,24031700711,1400000US24031700711,7007.11,Census Tract 7007.11,G5020,S,4552485,41382,39.1342913,-77.1658884,0.084097283615715,37327,8921,MCRO,PINK,Pink-Shady Grove-Traville Transit,Rte 121 operates Monday-Sunday,3,NA,FF00FF,FFFFFF,Bus,0.094982421619274,4.78578444186e-4,139,52,52
1,152,10,24,031,700713,24031700713,1400000US24031700713,7007.13,Census Tract 7007.13,G5020,S,1393024,133390,39.1570998,-77.2011707,0.12555830555467,37012,8822,MCRO,101,101-Lakeforest-Medical Ctr,Rte 101 operates Monday-Friday,3,NA,00FFFF,FFFFFF,Bus,0.067455408761397,1.59068222753e-4,90,NA,NA
1,152,149,24,031,700713,24031700713,1400000US24031700713,7007.13,Census Tract 7007.13,G5020,S,1393024,133390,39.1570998,-77.2011707,0.166571822812116,37189,8884,MCRO,54,54-Rockville-Lakeforest,Rte 54 operates Monday-Sunday,3,NA,FFFF00,FFFFFF,Bus,0.067455408761397,1.59068222753e-4,77,53,48
1,152,155,24,031,700713,24031700713,1400000US24031700713,7007.13,Census Tract 7007.13,G5020,S,1393024,133390,39.1570998,-77.2011707,0.27216138032929,37195,8885,MCRO,55,55-Rockville-Germantown Transit Ctr,Rte 55 operates Monday-Sunday,3,NA,FF4FA7,FFFFFF,Bus,0.067455408761397,1.59068222753e-4,139,117,104
1,152,159,24,031,700713,24031700713,1400000US24031700713,7007.13,Census Tract 7007.13,G5020,S,1393024,133390,39.1570998,-77.2011707,0.247051074571467,37199,8886,MCRO,56,56-Rockville-Lakeforest,Rte 56 operates Monday-Sunday,3,NA,FFBD9D,FFFFFF,Bus,0.067455408761397,1.59068222753e-4,79,53,46
1,152,163,24,031,700713,24031700713,1400000US24031700713,7007.13,Census Tract 7007.13,G5020,S,1393024,133390,39.1570998,-77.2011707,0.135276516611182,37203,8887,MCRO,57,57-Shady Grove-Lakeforest,Rte 57 operates Monday-Sunday,3,NA,FF8000,FFFFFF,Bus,0.067455408761397,1.59068222753e-4,82,67,53
1,152,165,24,031,700713,24031700713,1400000US24031700713,7007.13,Census Tract 7007.13,G5020,S,1393024,133390,39.1570998,-77.2011707,0.165837913055277,37205,8888,MCRO,58,58-Shady Grove-Lakeforest,Rte 58 operates Monday-Sunday,3,NA,804000,FFFFFF,Bus,0.067455408761397,1.59068222753e-4,64,49,43
1,152,169,24,031,700713,24031700713,1400000US24031700713,7007.13,Census Tract 7007.13,G5020,S,1393024,133390,39.1570998,-77.2011707,0.220805698060176,37209,8889,MCRO,59,59-Rockville-Montgomery Village,Rte 59 operates Monday-Sunday,3,NA,008000,FFFFFF,Bus,0.067455408761397,1.59068222753e-4,88,66,66
1,152,176,24,031,700713,24031700713,1400000US24031700713,7007.13,Census Tract 7007.13,G5020,S,1393024,133390,39.1570998,-77.2011707,0.212370949533754,37216,8892,MCRO,61,61-Shady Grove-Germantown Transit,Rte 61 operates Monday-Sunday,3,NA,000080,FFFFFF,Bus,0.067455408761397,1.59068222753e-4,78,54,54
1,152,182,24,031,700713,24031700713,1400000US24031700713,7007.13,Census Tract 7007.13,G5020,S,1393024,133390,39.1570998,-77.2011707,0.10592017044089,37225,8895,MCRO,65,65-Shady Grove-Mont.Village-Express,Rte65operate AM-MS-SG-PM-SG-MV,3,NA,800080,FFFFFF,Bus,0.067455408761397,1.59068222753e-4,11,NA,NA
1,153,165,24,031,700715,24031700715,1400000US24031700715,7007.15,Census Tract 7007.15,G5020,S,2364440,4884,39.1728726,-77.1862379,0.165837913055277,37205,8888,MCRO,58,58-Shady Grove-Lakeforest,Rte 58 operates Monday-Sunday,3,NA,804000,FFFFFF,Bus,0.07142685145411,2.46964569619e-4,64,49,43
1,153,174,24,031,700715,24031700715,1400000US24031700715,7007.15,Census Tract 7007.15,G5020,S,2364440,4884,39.1728726,-77.1862379,0.137939839518853,37214,8891,MCRO,60,60-Shady Grove-Montgomery Village,Rte60operate AM-MS-SG-PM-SG-MV,3,NA,004000,FFFFFF,Bus,0.07142685145411,2.46964569619e-4,13,NA,NA
1,153,180,24,031,700715,24031700715,1400000US24031700715,7007.15,Census Tract 7007.15,G5020,S,2364440,4884,39.1728726,-77.1862379,0.165217322209443,37223,8894,MCRO,64,64-Shady Grove-Montgomery Village,Rte 64 operates Monday-Sunday,3,NA,008080,FFFFFF,Bus,0.07142685145411,2.46964569619e-4,73,48,48
1,154,139,24,031,701307,24031701307,1400000US24031701307,7013.07,Census Tract 7013.07,G5020,S,15463863,71987,39.1611045,-77.1120004,0.366908862859312,37178,8883,MCRO,53,53-Shady Grove-Glenmont,Rte 53 operates Monday-Friday,3,NA,FFFF80,FFFFFF,Bus,0.241725650480062,0.001618914568616,26,NA,NA
1,155,45,24,031,701415,24031701415,1400000US24031701415,7014.15,Census Tract 7014.15,G5020,S,7115743,15071,39.084308299999996,-76.9894825,0.255466225819135,37061,8840,MCRO,21,21-Silver Spring-Briggs Chaney P&R,Rte 21 operates Monday-Friday,3,NA,0000FF,FFFFFF,Bus,0.137555747983945,7.42364064563e-4,11,NA,NA
1,155,96,24,031,701415,24031701415,1400000US24031701415,7014.15,Census Tract 7014.15,G5020,S,7115743,15071,39.084308299999996,-76.9894825,0.167338741461476,37134,8868,MCRO,39,39-Glenmont-Briggs Chaney P&R,Rte 39 operates Monday-Friday,3,NA,800000,FFFFFF,Bus,0.137555747983945,7.42364064563e-4,30,NA,NA
1,156,55,24,031,703213,24031703213,1400000US24031703213,7032.13,Census Tract 7032.13,G5020,S,588533,889,39.0891297,-77.0755351,0.254025639864379,37078,8852,MCRO,26,26-Montgomery Mall-Glenmont,Rte 26 operates Monday-Sunday,3,NA,0000FF,FFFFFF,Bus,0.030714224545884,6.1366703198e-5,94,70,70
1,156,106,24,031,703213,24031703213,1400000US24031703213,7032.13,Census Tract 7032.13,G5020,S,588533,889,39.0891297,-77.0755351,0.157646496862247,37144,8871,MCRO,41,41-Aspen Hill-Wheaton,Rte 41 operates Monday-Sunday,3,NA,0000FF,FFFFFF,Bus,0.030714224545884,6.1366703198e-5,60,59,59
1,156,126,24,031,703213,24031703213,1400000US24031703213,7032.13,Census Tract 7032.13,G5020,S,588533,889,39.0891297,-77.0755351,0.14777109248253,37164,8879,MCRO,49,49-Rockville-Glenmont,Rte 49 operates Monday-Sunday,3,NA,00009F,FFFFFF,Bus,0.030714224545884,6.1366703198e-5,82,54,54
1,156,139,24,031,703213,24031703213,1400000US24031703213,7032.13,Census Tract 7032.13,G5020,S,588533,889,39.0891297,-77.0755351,0.366908862859312,37178,8883,MCRO,53,53-Shady Grove-Glenmont,Rte 53 operates Monday-Friday,3,NA,FFFF80,FFFFFF,Bus,0.030714224545884,6.1366703198e-5,26,NA,NA
1,157,1,24,031,702602,24031702602,1400000US24031702602,7026.02,Census Tract 7026.02,G5020,S,484670,0,38.9936755,-77.0480743,0.102976722414213,37001,8819,MCRO,1,1-Silver Spring-Friendship Heights,Rte 1 operates Monday-Sunday,3,NA,808000,FFFFFF,Bus,0.04901400117552,5.0394664338e-5,74,57,57
1,157,15,24,031,702602,24031702602,1400000US24031702602,7026.02,Census Tract 7026.02,G5020,S,484670,0,38.9936755,-77.0480743,0.083978846264096,37017,8823,MCRO,11,11-Silver Spring-Friendship Heights,Rte11operate AM-SS-FH-PM-FH-SS,3,NA,DF0070,FFFFFF,Bus,0.04901400117552,5.0394664338e-5,24,NA,NA
1,157,34,24,031,702602,24031702602,1400000US24031702602,7026.02,Census Tract 7026.02,G5020,S,484670,0,38.9936755,-77.0480743,0.097448485767843,37040,8831,MCRO,18,18-Silver Spring -Takoma Langley,Rte 18 operates Monday-Sunday,3,NA,0000FF,FFFFFF,Bus,0.04901400117552,5.0394664338e-5,54,43,36
1,157,38,24,031,702602,24031702602,1400000US24031702602,7026.02,Census Tract 7026.02,G5020,S,484670,0,38.9936755,-77.0480743,0.05110987498067,37044,8833,MCRO,2,2-Silver Spring-Lyttonsville,Rte 2 Monday-Sunday,3,NA,C0DCC0,FFFFFF,Bus,0.04901400117552,5.0394664338e-5,68,52,52
1,157,130,24,031,702602,24031702602,1400000US24031702602,7026.02,Census Tract 7026.02,G5020,S,484670,0,38.9936755,-77.0480743,0.152574132344727,37168,8880,MCRO,5,5-Silver Spring-Twinbrook Station,Rte 5 Monday-Sunday,3,NA,FFFF00,FFFFFF,Bus,0.04901400117552,5.0394664338e-5,79,60,56
1,158,1,24,031,702700,24031702700,1400000US24031702700,7027,Census Tract 7027,G5020,S,3453513,49346,38.9992707,-77.0552841,0.102976722414213,37001,8819,MCRO,1,1-Silver Spring-Friendship Heights,Rte 1 operates Monday-Sunday,3,NA,808000,FFFFFF,Bus,0.105599616137101,3.64239236854e-4,74,57,57
1,158,15,24,031,702700,24031702700,1400000US24031702700,7027,Census Tract 7027,G5020,S,3453513,49346,38.9992707,-77.0552841,0.083978846264096,37017,8823,MCRO,11,11-Silver Spring-Friendship Heights,Rte11operate AM-SS-FH-PM-FH-SS,3,NA,DF0070,FFFFFF,Bus,0.105599616137101,3.64239236854e-4,24,NA,NA
1,158,38,24,031,702700,24031702700,1400000US24031702700,7027,Census Tract 7027,G5020,S,3453513,49346,38.9992707,-77.0552841,0.05110987498067,37044,8833,MCRO,2,2-Silver Spring-Lyttonsville,Rte 2 Monday-Sunday,3,NA,C0DCC0,FFFFFF,Bus,0.105599616137101,3.64239236854e-4,68,52,52
1,158,100,24,031,702700,24031702700,1400000US24031702700,7027,Census Tract 7027,G5020,S,3453513,49346,38.9992707,-77.0552841,0.101743742731925,37138,8869,MCRO,4,4-Silver Spring-Wheaton,Rte 4 Monday-Friday,3,NA,00FF00,FFFFFF,Bus,0.105599616137101,3.64239236854e-4,32,NA,NA
1,159,1,24,031,702800,24031702800,1400000US24031702800,7028,Census Tract 7028,G5020,S,1673498,0,39.0059732,-77.0431441,0.102976722414213,37001,8819,MCRO,1,1-Silver Spring-Friendship Heights,Rte 1 operates Monday-Sunday,3,NA,808000,FFFFFF,Bus,0.064513555369064,1.74031446569e-4,74,57,57
1,159,16,24,031,702800,24031702800,1400000US24031702800,7028,Census Tract 7028,G5020,S,1673498,0,39.0059732,-77.0431441,0.093453250782904,37018,8823,MCRO,11,11-Silver Spring-Friendship Heights,Rte11operate AM-SS-FH-PM-FH-SS,3,NA,DF0070,FFFFFF,Bus,0.064513555369064,1.74031446569e-4,24,NA,NA
1,159,32,24,031,702800,24031702800,1400000US24031702800,7028,Census Tract 7028,G5020,S,1673498,0,39.0059732,-77.0431441,0.098633978078836,37037,8831,MCRO,18,18-Silver Spring -Takoma Langley,Rte 18 operates Monday-Sunday,3,NA,0000FF,FFFFFF,Bus,0.064513555369064,1.74031446569e-4,54,43,36
1,159,59,24,031,702800,24031702800,1400000US24031702800,7028,Census Tract 7028,G5020,S,1673498,0,39.0059732,-77.0431441,0.055430067534191003,37082,8854,MCRO,28,28-FREE-Silver Spring VanGo Shuttle,Rte 28 operates Monday-Friday,3,NA,0000FF,FFFFFF,Bus,0.064513555369064,1.74031446569e-4,34,34,NA
1,159,100,24,031,702800,24031702800,1400000US24031702800,7028,Census Tract 7028,G5020,S,1673498,0,39.0059732,-77.0431441,0.101743742731925,37138,8869,MCRO,4,4-Silver Spring-Wheaton,Rte 4 Monday-Friday,3,NA,00FF00,FFFFFF,Bus,0.064513555369064,1.74031446569e-4,32,NA,NA
